# (t) (U) (pS) 
0.029350 0.000000 0.000000
0.029404 0.000000 0.000000
0.029458 0.000000 0.000000
0.029513 0.000000 0.000000
0.029567 0.000000 0.000000
0.029621 0.000000 0.000000
0.029675 0.000000 0.000000
0.029729 0.000000 0.000000
0.029783 0.000000 0.000000
0.029838 0.000000 0.000000
0.029892 0.000000 0.000000
0.029946 0.000000 0.000000
0.030000 0.000000 0.000000
0.030054 0.000000 0.000000
0.030108 0.000000 0.000000
0.030162 0.000000 0.000000
0.030217 0.000000 0.000000
0.030271 0.000000 0.000000
0.030325 0.000000 0.000000
0.030379 0.000000 0.000000
0.030433 0.000000 0.000000
0.030487 0.000000 0.000000
0.030542 0.000000 0.000000
0.030596 0.000000 0.000000
0.030650 0.000000 0.000000
0.030704 0.000000 0.000000
0.030758 0.000000 0.000000
0.030812 0.000000 0.000000
0.030866 0.000000 0.000000
0.030921 0.000000 0.000000
0.030975 0.000000 0.000000
0.031029 0.000000 0.000000
0.031083 0.000000 0.000000
0.031137 0.000000 0.000000
0.031191 0.000000 0.000000
0.031245 0.000000 0.000000
0.031300 0.000000 0.000000
0.031354 0.000000 0.000000
0.031408 0.000000 0.000000
0.031462 0.000000 0.000000
0.031516 0.000000 0.000000
0.031570 0.000000 0.000000
0.031625 0.000000 0.000000
0.031679 0.000000 0.000000
0.031733 0.000000 0.000000
0.031787 0.000000 0.000000
0.031841 0.000000 0.000000
0.031895 0.000000 0.000000
0.031949 0.000000 0.000000
0.032004 0.000000 0.000000
0.032058 0.000000 0.000000
0.032112 0.000000 0.000000
0.032166 0.000000 0.000000
0.032220 0.000000 0.000000
0.032274 0.000000 0.000000
0.032329 0.000000 0.000000
0.032383 0.000000 0.000000
0.032437 0.000000 0.000000
0.032491 0.000000 0.000000
0.032545 0.000000 0.000000
0.032599 0.000000 0.000000
0.032653 0.000000 0.000000
0.032708 0.000000 0.000000
0.032762 0.000000 0.000000
0.032816 0.000000 0.000000
0.032870 0.000000 0.000000
0.032924 0.000000 0.000000
0.032978 0.000000 0.000000
0.033032 0.000000 0.000000
0.033087 0.000000 0.000000
0.033141 0.000000 0.000000
0.033195 0.000000 0.000000
0.033249 0.000000 0.000000
0.033303 0.000000 0.000000
0.033357 0.000000 0.000000
0.033412 0.000000 0.000000
0.033466 0.000000 0.000000
0.033520 0.000000 0.000000
0.033574 0.000000 0.000000
0.033628 0.000000 0.000000
0.033682 0.000000 0.000000
0.033736 0.000000 0.000000
0.033791 0.000000 0.000000
0.033845 0.000000 0.000000
0.033899 0.000000 0.000000
0.033953 0.000000 0.000000
0.034007 0.000000 0.000000
0.034061 0.000000 0.000000
0.034116 0.000000 0.000000
0.034170 0.000000 0.000000
0.034224 0.000000 0.000000
0.034278 0.000000 0.000000
0.034332 0.000000 0.000000
0.034386 0.000000 0.000000
0.034440 0.000000 0.000000
0.034495 0.000000 0.000000
0.034549 0.000000 0.000000
0.034603 0.000000 0.000000
0.034657 0.000000 0.000000
0.034711 0.000000 0.000000
0.034765 0.000000 0.000000
0.034819 0.000000 0.000000
0.034874 0.000000 0.000000
0.034928 0.000000 0.000000
0.034982 0.000000 0.000000
0.035036 0.000000 0.000000
0.035090 0.000000 0.000000
0.035144 0.000000 0.000000
0.035199 0.000000 0.000000
0.035253 0.000000 0.000000
0.035307 0.000000 0.000000
0.035361 0.000000 0.000000
0.035415 0.000000 0.000000
0.035469 0.000000 0.000000
0.035523 0.000000 0.000000
0.035578 0.000000 0.000000
0.035632 0.000000 0.000000
0.035686 0.000000 0.000000
0.035740 0.000000 0.000000
0.035794 0.000000 0.000000
0.035848 0.000000 0.000000
0.035903 0.000000 0.000000
0.035957 0.000000 0.000000
0.036011 0.000000 0.000000
0.036065 0.000000 0.000000
0.036119 0.000000 0.000000
0.036173 0.000000 0.000000
0.036227 0.000000 0.000000
0.036282 0.000000 0.000000
0.036336 0.000000 0.000000
0.036390 0.000000 0.000000
0.036444 0.000000 0.000000
0.036498 0.000000 0.000000
0.036552 0.000000 0.000000
0.036606 0.000000 0.000000
0.036661 0.000000 0.000000
0.036715 0.000000 0.000000
0.036769 0.000000 0.000000
0.036823 0.000000 0.000000
0.036877 0.000000 0.000000
0.036931 0.000000 0.000000
0.036986 0.000000 0.000000
0.037040 0.000000 0.000000
0.037094 0.000000 0.000000
0.037148 0.000000 0.000000
0.037202 0.000000 0.000000
0.037256 0.000000 0.000000
0.037310 0.000000 0.000000
0.037365 0.000000 0.000000
0.037419 0.000000 0.000000
0.037473 0.000000 0.000000
0.037527 0.000000 0.000000
0.037581 0.000000 0.000000
0.037635 0.000000 0.000000
0.037690 0.000000 0.000000
0.037744 0.000000 0.000000
0.037798 0.000000 0.000000
0.037852 0.000000 0.000000
0.037906 0.000000 0.000000
0.037960 0.000000 0.000000
0.038014 0.000000 0.000000
0.038069 0.000000 0.000000
0.038123 0.000000 0.000000
0.038177 0.000000 0.000000
0.038231 0.000000 0.000000
0.038285 0.000000 0.000000
0.038339 0.000000 0.000000
0.038394 0.000000 0.000000
0.038448 0.000000 0.000000
0.038502 0.000000 0.000000
0.038556 0.000000 0.000000
0.038610 0.000000 0.000000
0.038664 0.000000 0.000000
0.038718 0.000000 0.000000
0.038773 0.000000 0.000000
0.038827 0.000000 0.000000
0.038881 0.000000 0.000000
0.038935 0.000000 0.000000
0.038989 0.000000 0.000000
0.039043 0.000000 0.000000
0.039097 0.000000 0.000000
0.039152 0.000000 0.000000
0.039206 0.000000 0.000000
0.039260 0.000000 0.000000
0.039314 0.000000 0.000000
0.039368 0.000000 0.000000
0.039422 0.000000 0.000000
0.039477 0.000000 0.000000
0.039531 0.000000 0.000000
0.039585 0.000000 0.000000
0.039639 0.000000 0.000000
0.039693 0.000000 0.000000
0.039747 0.000000 0.000000
0.039801 0.000000 0.000000
0.039856 0.000000 0.000000
0.039910 0.000000 0.000000
0.039964 0.000000 0.000000
0.040018 0.000000 0.000000
0.040072 0.000000 0.000000
0.040126 0.000000 0.000000
0.040181 0.000000 0.000000
0.040235 0.000000 0.000000
0.040289 0.000000 0.000000
0.040343 0.000000 0.000000
0.040397 0.000000 0.000000
0.040451 0.000000 0.000000
0.040505 0.000000 0.000000
0.040560 0.000000 0.000000
0.040614 0.000000 0.000000
0.040668 0.000000 0.000000
0.040722 0.000000 0.000000
0.040776 0.000000 0.000000
0.040830 0.000000 0.000000
0.040884 0.000000 0.000000
0.040939 0.000000 0.000000
0.040993 0.000000 0.000000
0.041047 0.000000 0.000000
0.041101 0.000000 0.000000
0.041155 0.000000 0.000000
0.041209 0.000000 0.000000
0.041264 0.000000 0.000000
0.041318 0.000000 0.000000
0.041372 0.000000 0.000000
0.041426 0.000000 0.000000
0.041480 0.000000 0.000000
0.041534 0.000000 0.000000
0.041588 0.000000 0.000000
0.041643 0.000000 0.000000
0.041697 0.000000 0.000000
0.041751 0.000000 0.000000
0.041805 0.000000 0.000000
0.041859 0.000000 0.000000
0.041913 0.000000 0.000000
0.041968 0.000000 0.000000
0.042022 0.000000 0.000000
0.042076 0.000000 0.000000
0.042130 0.000000 0.000000
0.042184 0.000000 0.000000
0.042238 0.000000 0.000000
0.042292 0.000000 0.000000
0.042347 0.000000 0.000000
0.042401 0.000000 0.000000
0.042455 0.000000 0.000000
0.042509 0.000000 0.000000
0.042563 0.000000 0.000000
0.042617 0.000000 0.000000
0.042671 0.000000 0.000000
0.042726 0.000000 0.000000
0.042780 0.000000 0.000000
0.042834 0.000000 0.000000
0.042888 0.000000 0.000000
0.042942 0.000000 0.000000
0.042996 0.000000 0.000000
0.043051 0.000000 0.000000
0.043105 0.000000 0.000000
0.043159 0.000000 0.000000
0.043213 0.000000 0.000000
0.043267 0.000000 0.000000
0.043321 0.000000 0.000000
0.043375 0.000000 0.000000
0.043430 0.000000 0.000000
0.043484 0.000000 0.000000
0.043538 0.000000 0.000000
0.043592 0.000000 0.000000
0.043646 0.000000 0.000000
0.043700 0.000000 0.000000
0.043755 0.000000 0.000000
0.043809 0.000000 0.000000
0.043863 0.000000 0.000000
0.043917 0.000000 0.000000
0.043971 0.000000 0.000000
0.044025 0.000000 0.000000
0.044079 0.000000 0.000000
0.044134 0.000000 0.000000
0.044188 0.000000 0.000000
0.044242 0.000000 0.000000
0.044296 0.000000 0.000000
0.044350 0.000000 0.000000
0.044404 0.000000 0.000000
0.044458 0.000000 0.000000
0.044513 0.000000 0.000000
0.044567 0.000000 0.000000
0.044621 0.000000 0.000000
0.044675 0.000000 0.000000
0.044729 0.000000 0.000000
0.044783 0.000000 0.000000
0.044838 0.000000 0.000000
0.044892 0.000000 0.000000
0.044946 0.000000 0.000000
0.045000 0.000000 0.000000
0.045054 0.000000 0.000000
0.045108 0.000000 0.000000
0.045162 0.000000 0.000000
0.045217 0.000000 0.000000
0.045271 0.000000 0.000000
0.045325 0.000000 0.000000
0.045379 0.000000 0.000000
0.045433 0.000000 0.000000
0.045487 0.000000 0.000000
0.045542 0.000000 0.000000
0.045596 0.000000 0.000000
0.045650 0.000000 0.000000
0.045704 0.000000 0.000000
0.045758 0.000000 0.000000
0.045812 0.000000 0.000000
0.045866 0.000000 0.000000
0.045921 0.000000 0.000000
0.045975 0.000000 0.000000
0.046029 0.000000 0.000000
0.046083 0.000000 0.000000
0.046137 0.000000 0.000000
0.046191 0.000000 0.000000
0.046245 0.000000 0.000000
0.046300 0.000000 0.000000
0.046354 0.000000 0.000000
0.046408 0.000000 0.000000
0.046462 0.000000 0.000000
0.046516 0.000000 0.000000
0.046570 0.000000 0.000000
0.046625 0.000000 0.000000
0.046679 0.000000 0.000000
0.046733 0.000000 0.000000
0.046787 0.000000 0.000000
0.046841 0.000000 0.000000
0.046895 0.000000 0.000000
0.046949 0.000000 0.000000
0.047004 0.000000 0.000000
0.047058 0.000000 0.000000
0.047112 0.000000 0.000000
0.047166 0.000000 0.000000
0.047220 0.000000 0.000000
0.047274 0.000000 0.000000
0.047329 0.000000 0.000000
0.047383 0.000000 0.000000
0.047437 0.000000 0.000000
0.047491 0.000000 0.000000
0.047545 0.000000 0.000000
0.047599 0.000000 0.000000
0.047653 0.000000 0.000000
0.047708 0.000000 0.000000
0.047762 0.000000 0.000000
0.047816 0.000000 0.000000
0.047870 0.000000 0.000000
0.047924 0.000000 0.000000
0.047978 0.000000 0.000000
0.048032 0.000000 0.000000
0.048087 0.000000 0.000000
0.048141 0.000000 0.000000
0.048195 0.000000 0.000000
0.048249 0.000000 0.000000
0.048303 0.000000 0.000000
0.048357 0.000000 0.000000
0.048412 0.000000 0.000000
0.048466 0.000000 0.000000
0.048520 0.000000 0.000000
0.048574 0.000000 0.000000
0.048628 0.000000 0.000000
0.048682 0.000000 0.000000
0.048736 0.000000 0.000000
0.048791 0.000000 0.000000
0.048845 0.000000 0.000000
0.048899 0.000000 0.000000
0.048953 0.000000 0.000000
0.049007 0.000000 0.000000
0.049061 0.000000 0.000000
0.049116 0.000000 0.000000
0.049170 0.000000 0.000000
0.049224 0.000000 0.000000
0.049278 0.000000 0.000000
0.049332 0.000000 0.000000
0.049386 0.000000 0.000000
0.049440 0.000000 0.000000
0.049495 0.000000 0.000000
0.049549 0.000000 0.000000
0.049603 0.000000 0.000000
0.049657 0.000000 0.000000
0.049711 0.000000 0.000000
0.049765 0.000000 0.000000
0.049819 0.000000 0.000000
0.049874 0.000000 0.000000
0.049928 0.000000 0.000000
0.049982 0.000000 0.000000
0.050036 0.000000 0.000000
0.050090 0.000000 0.000000
0.050144 0.000000 0.000000
0.050199 0.000000 0.000000
0.050253 0.000000 0.000000
0.050307 0.000000 0.000000
0.050361 0.000000 0.000000
