# (t) (U) (pS) 
0.015029 0.000000 0.000000
0.015076 0.000000 0.000000
0.015123 0.000000 0.000000
0.015170 0.000000 0.000000
0.015217 0.000000 0.000000
0.015264 0.000000 0.000000
0.015311 0.000000 0.000000
0.015358 0.000000 0.000000
0.015406 0.000000 0.000000
0.015453 0.000000 0.000000
0.015500 0.000000 0.000000
0.015547 0.000000 0.000000
0.015594 0.000000 0.000000
0.015641 0.000000 0.000000
0.015688 0.000000 0.000000
0.015735 0.000000 0.000000
0.015782 0.000000 0.000000
0.015830 0.000000 0.000000
0.015877 0.000000 0.000000
0.015924 0.000000 0.000000
0.015971 0.000000 0.000000
0.016018 0.000000 0.000000
0.016065 0.000000 0.000000
0.016112 0.000000 0.000000
0.016159 0.000000 0.000000
0.016206 0.000000 0.000000
0.016254 0.000000 0.000000
0.016301 0.000000 0.000000
0.016348 0.000000 0.000000
0.016395 0.000000 0.000000
0.016442 0.000000 0.000000
0.016489 0.000000 0.000000
0.016536 0.000000 0.000000
0.016583 0.000000 0.000000
0.016631 0.000000 0.000000
0.016678 0.000000 0.000000
0.016725 0.000000 0.000000
0.016772 0.000000 0.000000
0.016819 0.000000 0.000000
0.016866 0.000000 0.000000
0.016913 0.000000 0.000000
0.016960 0.000000 0.000000
0.017007 0.000000 0.000000
0.017055 0.000000 0.000000
0.017102 0.000000 0.000000
0.017149 0.000000 0.000000
0.017196 0.000000 0.000000
0.017243 0.000000 0.000000
0.017290 0.000000 0.000000
0.017337 0.000000 0.000000
0.017384 0.000000 0.000000
0.017431 0.000000 0.000000
0.017479 0.000000 0.000000
0.017526 0.000000 0.000000
0.017573 0.000000 0.000000
0.017620 0.000000 0.000000
0.017667 0.000000 0.000000
0.017714 0.000000 0.000000
0.017761 0.000000 0.000000
0.017808 0.000000 0.000000
0.017855 0.000000 0.000000
0.017903 0.000000 0.000000
0.017950 0.000000 0.000000
0.017997 0.000000 0.000000
0.018044 0.000000 0.000000
0.018091 0.000000 0.000000
0.018138 0.000000 0.000000
0.018185 0.000000 0.000000
0.018232 0.000000 0.000000
0.018279 0.000000 0.000000
0.018327 0.000000 0.000000
0.018374 0.000000 0.000000
0.018421 0.000000 0.000000
0.018468 0.000000 0.000000
0.018515 0.000000 0.000000
0.018562 0.000000 0.000000
0.018609 0.000000 0.000000
0.018656 0.000000 0.000000
0.018703 0.000000 0.000000
0.018751 0.000000 0.000000
0.018798 0.000000 0.000000
0.018845 0.000000 0.000000
0.018892 0.000000 0.000000
0.018939 0.000000 0.000000
0.018986 0.000000 0.000000
0.019033 0.000000 0.000000
0.019080 0.000000 0.000000
0.019127 0.000000 0.000000
0.019175 0.000000 0.000000
0.019222 0.000000 0.000000
0.019269 0.000000 0.000000
0.019316 0.000000 0.000000
0.019363 0.000000 0.000000
0.019410 0.000000 0.000000
0.019457 0.000000 0.000000
0.019504 0.000000 0.000000
0.019551 0.000000 0.000000
0.019599 0.000000 0.000000
0.019646 0.000000 0.000000
0.019693 0.000000 0.000000
0.019740 0.000000 0.000000
0.019787 0.000000 0.000000
0.019834 0.000000 0.000000
0.019881 0.000000 0.000000
0.019928 0.000000 0.000000
0.019975 0.000000 0.000000
0.020023 0.000000 0.000000
0.020070 0.000000 0.000000
0.020117 0.000000 0.000000
0.020164 0.000000 0.000000
0.020211 0.000000 0.000000
0.020258 0.000000 0.000000
0.020305 0.000000 0.000000
0.020352 0.000000 0.000000
0.020399 0.000000 0.000000
0.020447 0.000000 0.000000
0.020494 0.000000 0.000000
0.020541 0.000000 0.000000
0.020588 0.000000 0.000000
0.020635 0.000000 0.000000
0.020682 0.000000 0.000000
0.020729 0.000000 0.000000
0.020776 0.000000 0.000000
0.020823 0.000000 0.000000
0.020871 0.000000 0.000000
0.020918 0.000000 0.000000
0.020965 0.000000 0.000000
0.021012 0.000000 0.000000
0.021059 0.000000 0.000000
0.021106 0.000000 0.000000
0.021153 0.000000 0.000000
0.021200 0.000000 0.000000
0.021247 0.000000 0.000000
0.021295 0.000000 0.000000
0.021342 0.000000 0.000000
0.021389 0.000000 0.000000
0.021436 0.000000 0.000000
0.021483 0.000000 0.000000
0.021530 0.000000 0.000000
0.021577 0.000000 0.000000
0.021624 0.000000 0.000000
0.021671 0.000000 0.000000
0.021719 0.000000 0.000000
0.021766 0.000000 0.000000
0.021813 0.000000 0.000000
0.021860 0.000000 0.000000
0.021907 0.000000 0.000000
0.021954 0.000000 0.000000
0.022001 0.000000 0.000000
0.022048 0.000000 0.000000
0.022095 0.000000 0.000000
0.022143 0.000000 0.000000
0.022190 0.000000 0.000000
0.022237 0.000000 0.000000
0.022284 0.000000 0.000000
0.022331 0.000000 0.000000
0.022378 0.000000 0.000000
0.022425 0.000000 0.000000
0.022472 0.000000 0.000000
0.022519 0.000000 0.000000
0.022567 0.000000 0.000000
0.022614 0.000000 0.000000
0.022661 0.000000 0.000000
0.022708 0.000000 0.000000
0.022755 0.000000 0.000000
0.022802 0.000000 0.000000
0.022849 0.000000 0.000000
0.022896 0.000000 0.000000
0.022944 0.000000 0.000000
0.022991 0.000000 0.000000
0.023038 0.000000 0.000000
0.023085 0.000000 0.000000
0.023132 0.000000 0.000000
0.023179 0.000000 0.000000
0.023226 0.000000 0.000000
0.023273 0.000000 0.000000
0.023320 0.000000 0.000000
0.023368 0.000000 0.000000
0.023415 0.000000 0.000000
0.023462 0.000000 0.000000
0.023509 0.000000 0.000000
0.023556 0.000000 0.000000
0.023603 0.000000 0.000000
0.023650 0.000000 0.000000
0.023697 0.000000 0.000000
0.023744 0.000000 0.000000
0.023792 0.000000 0.000000
0.023839 0.000000 0.000000
0.023886 0.000000 0.000000
0.023933 0.000000 0.000000
0.023980 0.000000 0.000000
0.024027 0.000000 0.000000
0.024074 0.000000 0.000000
0.024121 0.000000 0.000000
0.024168 0.000000 0.000000
0.024216 0.000000 0.000000
0.024263 0.000000 0.000000
0.024310 0.000000 0.000000
0.024357 0.000000 0.000000
0.024404 0.000000 0.000000
0.024451 0.000000 0.000000
0.024498 0.000000 0.000000
0.024545 0.000000 0.000000
0.024592 0.000000 0.000000
0.024640 0.000000 0.000000
0.024687 0.000000 0.000000
0.024734 0.000000 0.000000
0.024781 0.000000 0.000000
0.024828 0.000000 0.000000
0.024875 0.000000 0.000000
0.024922 0.000000 0.000000
0.024969 0.000000 0.000000
0.025016 0.000000 0.000000
0.025064 0.000000 0.000000
0.025111 0.000000 0.000000
0.025158 0.000000 0.000000
0.025205 0.000000 0.000000
0.025252 0.000000 0.000000
0.025299 0.000000 0.000000
0.025346 0.000000 0.000000
0.025393 0.000000 0.000000
0.025440 0.000000 0.000000
0.025488 0.000000 0.000000
0.025535 0.000000 0.000000
0.025582 0.000000 0.000000
0.025629 0.000000 0.000000
0.025676 0.000000 0.000000
0.025723 0.000000 0.000000
0.025770 0.000000 0.000000
0.025817 0.000000 0.000000
0.025864 0.000000 0.000000
0.025912 0.000000 0.000000
0.025959 0.000000 0.000000
0.026006 0.000000 0.000000
0.026053 0.000000 0.000000
0.026100 0.000000 0.000000
0.026147 0.000000 0.000000
0.026194 0.000000 0.000000
0.026241 0.000000 0.000000
0.026288 0.000000 0.000000
0.026336 0.000000 0.000000
0.026383 0.000000 0.000000
0.026430 0.000000 0.000000
0.026477 0.000000 0.000000
0.026524 0.000000 0.000000
0.026571 0.000000 0.000000
0.026618 0.000000 0.000000
0.026665 0.000000 0.000000
0.026712 0.000000 0.000000
0.026760 0.000000 0.000000
0.026807 0.000000 0.000000
0.026854 0.000000 0.000000
0.026901 0.000000 0.000000
0.026948 0.000000 0.000000
0.026995 0.000000 0.000000
0.027042 0.000000 0.000000
0.027089 0.000000 0.000000
0.027136 0.000000 0.000000
0.027184 0.000000 0.000000
0.027231 0.000000 0.000000
0.027278 0.000000 0.000000
0.027325 0.000000 0.000000
0.027372 0.000000 0.000000
0.027419 0.000000 0.000000
0.027466 0.000000 0.000000
0.027513 0.000000 0.000000
0.027560 0.000000 0.000000
0.027608 0.000000 0.000000
0.027655 0.000000 0.000000
0.027702 0.000000 0.000000
0.027749 0.000000 0.000000
0.027796 0.000000 0.000000
0.027843 0.000000 0.000000
0.027890 0.000000 0.000000
0.027937 0.000000 0.000000
0.027984 0.000000 0.000000
0.028032 0.000000 0.000000
0.028079 0.000000 0.000000
0.028126 0.000000 0.000000
0.028173 0.000000 0.000000
0.028220 0.000000 0.000000
0.028267 0.000000 0.000000
0.028314 0.000000 0.000000
0.028361 0.000000 0.000000
0.028408 0.000000 0.000000
0.028456 0.000000 0.000000
0.028503 0.000000 0.000000
0.028550 0.000000 0.000000
0.028597 0.000000 0.000000
0.028644 0.000000 0.000000
0.028691 0.000000 0.000000
0.028738 0.000000 0.000000
0.028785 0.000000 0.000000
0.028832 0.000000 0.000000
0.028880 0.000000 0.000000
0.028927 0.000000 0.000000
0.028974 0.000000 0.000000
0.029021 0.000000 0.000000
0.029068 0.000000 0.000000
0.029115 0.000000 0.000000
0.029162 0.000000 0.000000
0.029209 0.000000 0.000000
0.029256 0.000000 0.000000
0.029304 0.000000 0.000000
0.029351 0.000000 0.000000
0.029398 0.000000 0.000000
0.029445 0.000000 0.000000
0.029492 0.000000 0.000000
0.029539 0.000000 0.000000
0.029586 0.000000 0.000000
0.029633 0.000000 0.000000
0.029681 0.000000 0.000000
0.029728 0.000000 0.000000
0.029775 0.000000 0.000000
0.029822 0.000000 0.000000
0.029869 0.000000 0.000000
0.029916 0.000000 0.000000
0.029963 0.000000 0.000000
0.030010 0.000000 0.000000
0.030057 0.000000 0.000000
0.030105 0.000000 0.000000
0.030152 0.000000 0.000000
0.030199 0.000000 0.000000
0.030246 0.000000 0.000000
0.030293 0.000000 0.000000
0.030340 0.000000 0.000000
0.030387 0.000000 0.000000
0.030434 0.000000 0.000000
0.030481 0.000000 0.000000
0.030529 0.000000 0.000000
0.030576 0.000000 0.000000
0.030623 0.000000 0.000000
0.030670 0.000000 0.000000
0.030717 0.000000 0.000000
0.030764 0.000000 0.000000
0.030811 0.000000 0.000000
0.030858 0.000000 0.000000
0.030905 0.000000 0.000000
0.030953 0.000000 0.000000
0.031000 0.000000 0.000000
0.031047 0.000000 0.000000
0.031094 0.000000 0.000000
0.031141 0.000000 0.000000
0.031188 0.000000 0.000000
0.031235 0.000000 0.000000
0.031282 0.000000 0.000000
0.031329 0.000000 0.000000
0.031377 0.000000 0.000000
0.031424 0.000000 0.000000
0.031471 0.000000 0.000000
0.031518 0.000000 0.000000
0.031565 0.000000 0.000000
0.031612 0.000000 0.000000
0.031659 0.000000 0.000000
0.031706 0.000000 0.000000
0.031753 0.000000 0.000000
0.031801 0.000000 0.000000
0.031848 0.000000 0.000000
0.031895 0.000000 0.000000
0.031942 0.000000 0.000000
0.031989 0.000000 0.000000
0.032036 0.000000 0.000000
0.032083 0.000000 0.000000
0.032130 0.000000 0.000000
0.032177 0.000000 0.000000
0.032225 0.000000 0.000000
0.032272 0.000000 0.000000
0.032319 0.000000 0.000000
0.032366 0.000000 0.000000
0.032413 0.000000 0.000000
0.032460 0.000000 0.000000
0.032507 0.000000 0.000000
0.032554 0.000000 0.000000
0.032601 0.000000 0.000000
0.032649 0.000000 0.000000
0.032696 0.000000 0.000000
0.032743 0.000000 0.000000
0.032790 0.000000 0.000000
0.032837 0.000000 0.000000
0.032884 0.000000 0.000000
0.032931 0.000000 0.000000
0.032978 0.000000 0.000000
0.033025 0.000000 0.000000
0.033073 0.000000 0.000000
0.033120 0.000000 0.000000
0.033167 0.000000 0.000000
0.033214 0.000000 0.000000
0.033261 0.000000 0.000000
0.033308 0.000000 0.000000
0.033355 0.000000 0.000000
0.033402 0.000000 0.000000
0.033449 0.000000 0.000000
0.033497 0.000000 0.000000
0.033544 0.000000 0.000000
0.033591 0.000000 0.000000
0.033638 0.000000 0.000000
0.033685 0.000000 0.000000
0.033732 0.000000 0.000000
0.033779 0.000000 0.000000
0.033826 0.000000 0.000000
0.033873 0.000000 0.000000
0.033921 0.000000 0.000000
0.033968 0.000000 0.000000
0.034015 0.000000 0.000000
0.034062 0.000000 0.000000
0.034109 0.000000 0.000000
0.034156 0.000000 0.000000
0.034203 0.000000 0.000000
0.034250 0.000000 0.000000
0.034297 0.000000 0.000000
0.034345 0.000000 0.000000
0.034392 0.000000 0.000000
0.034439 0.000000 0.000000
0.034486 0.000000 0.000000
0.034533 0.000000 0.000000
0.034580 0.000000 0.000000
0.034627 0.000000 0.000000
0.034674 0.000000 0.000000
0.034721 0.000000 0.000000
0.034769 0.000000 0.000000
0.034816 0.000000 0.000000
0.034863 0.000000 0.000000
0.034910 0.000000 0.000000
0.034957 0.000000 0.000000
0.035004 0.000000 0.000000
0.035051 0.000000 0.000000
0.035098 0.000000 0.000000
0.035145 0.000000 0.000000
0.035193 0.000000 0.000000
0.035240 0.000000 0.000000
0.035287 0.000000 0.000000
0.035334 0.000000 0.000000
0.035381 0.000000 0.000000
0.035428 0.000000 0.000000
0.035475 0.000000 0.000000
0.035522 0.000000 0.000000
0.035569 0.000000 0.000000
0.035617 0.000000 0.000000
0.035664 0.000000 0.000000
0.035711 0.000000 0.000000
0.035758 0.000000 0.000000
0.035805 0.000000 0.000000
0.035852 0.000000 0.000000
0.035899 0.000000 0.000000
0.035946 0.000000 0.000000
0.035994 0.000000 0.000000
0.036041 0.000000 0.000000
0.036088 0.000000 0.000000
0.036135 0.000000 0.000000
0.036182 0.000000 0.000000
0.036229 0.000000 0.000000
0.036276 0.000000 0.000000
0.036323 0.000000 0.000000
0.036370 0.000000 0.000000
0.036418 0.000000 0.000000
0.036465 0.000000 0.000000
0.036512 0.000000 0.000000
0.036559 0.000000 0.000000
0.036606 0.000000 0.000000
0.036653 0.000000 0.000000
0.036700 0.000000 0.000000
0.036747 0.000000 0.000000
0.036794 0.000000 0.000000
0.036842 0.000000 0.000000
0.036889 0.000000 0.000000
0.036936 0.000000 0.000000
0.036983 0.000000 0.000000
0.037030 0.000000 0.000000
0.037077 0.000000 0.000000
0.037124 0.000000 0.000000
0.037171 0.000000 0.000000
0.037218 0.000000 0.000000
0.037266 0.000000 0.000000
0.037313 0.000000 0.000000
0.037360 0.000000 0.000000
0.037407 0.000000 0.000000
0.037454 0.000000 0.000000
0.037501 0.000000 0.000000
0.037548 0.000000 0.000000
0.037595 0.000000 0.000000
0.037642 0.000000 0.000000
0.037690 0.000000 0.000000
0.037737 0.000000 0.000000
0.037784 0.000000 0.000000
0.037831 0.000000 0.000000
0.037878 0.000000 0.000000
0.037925 0.000000 0.000000
0.037972 0.000000 0.000000
0.038019 0.000000 0.000000
0.038066 0.000000 0.000000
0.038114 0.000000 0.000000
0.038161 0.000000 0.000000
0.038208 0.000000 0.000000
0.038255 0.000000 0.000000
0.038302 0.000000 0.000000
0.038349 0.000000 0.000000
0.038396 0.000000 0.000000
0.038443 0.000000 0.000000
0.038490 0.000000 0.000000
0.038538 0.000000 0.000000
0.038585 0.000000 0.000000
0.038632 0.000000 0.000000
0.038679 0.000000 0.000000
0.038726 0.000000 0.000000
0.038773 0.000000 0.000000
0.038820 0.000000 0.000000
0.038867 0.000000 0.000000
0.038914 0.000000 0.000000
0.038962 0.000000 0.000000
0.039009 0.000000 0.000000
0.039056 0.000000 0.000000
0.039103 0.000000 0.000000
0.039150 0.000000 0.000000
0.039197 0.000000 0.000000
0.039244 0.000000 0.000000
0.039291 0.000000 0.000000
0.039338 0.000000 0.000000
0.039386 0.000000 0.000000
0.039433 0.000000 0.000000
0.039480 0.000000 0.000000
0.039527 0.000000 0.000000
0.039574 0.000000 0.000000
0.039621 0.000000 0.000000
0.039668 0.000000 0.000000
0.039715 0.000000 0.000000
0.039762 0.000000 0.000000
0.039810 0.000000 0.000000
0.039857 0.000000 0.000000
0.039904 0.000000 0.000000
0.039951 0.000000 0.000000
0.039998 0.000000 0.000000
0.040045 0.000000 0.000000
0.040092 0.000000 0.000000
0.040139 0.000000 0.000000
0.040186 0.000000 0.000000
0.040234 0.000000 0.000000
0.040281 0.000000 0.000000
0.040328 0.000000 0.000000
0.040375 0.000000 0.000000
0.040422 0.000000 0.000000
0.040469 0.000000 0.000000
0.040516 0.000000 0.000000
0.040563 0.000000 0.000000
0.040610 0.000000 0.000000
0.040658 0.000000 0.000000
0.040705 0.000000 0.000000
0.040752 0.000000 0.000000
0.040799 0.000000 0.000000
0.040846 0.000000 0.000000
0.040893 0.000000 0.000000
0.040940 0.000000 0.000000
0.040987 0.000000 0.000000
0.041034 0.000000 0.000000
0.041082 0.000000 0.000000
0.041129 0.000000 0.000000
0.041176 0.000000 0.000000
0.041223 0.000000 0.000000
0.041270 0.000000 0.000000
0.041317 0.000000 0.000000
0.041364 0.000000 0.000000
0.041411 0.000000 0.000000
0.041458 0.000000 0.000000
0.041506 0.000000 0.000000
0.041553 0.000000 0.000000
0.041600 0.000000 0.000000
0.041647 0.000000 0.000000
0.041694 0.000000 0.000000
0.041741 0.000000 0.000000
0.041788 0.000000 0.000000
0.041835 0.000000 0.000000
0.041882 0.000000 0.000000
0.041930 0.000000 0.000000
0.041977 0.000000 0.000000
0.042024 0.000000 0.000000
0.042071 0.000000 0.000000
0.042118 0.000000 0.000000
0.042165 0.000000 0.000000
0.042212 0.000000 0.000000
0.042259 0.000000 0.000000
0.042306 0.000000 0.000000
0.042354 0.000000 0.000000
0.042401 0.000000 0.000000
0.042448 0.000000 0.000000
0.042495 0.000000 0.000000
0.042542 0.000000 0.000000
0.042589 0.000000 0.000000
0.042636 0.000000 0.000000
0.042683 0.000000 0.000000
0.042731 0.000000 0.000000
0.042778 0.000000 0.000000
0.042825 0.000000 0.000000
0.042872 0.000000 0.000000
0.042919 0.000000 0.000000
0.042966 0.000000 0.000000
0.043013 0.000000 0.000000
0.043060 0.000000 0.000000
0.043107 0.000000 0.000000
0.043155 0.000000 0.000000
0.043202 0.000000 0.000000
0.043249 0.000000 0.000000
0.043296 0.000000 0.000000
0.043343 0.000000 0.000000
0.043390 0.000000 0.000000
0.043437 0.000000 0.000000
0.043484 0.000000 0.000000
0.043531 0.000000 0.000000
0.043579 0.000000 0.000000
0.043626 0.000000 0.000000
0.043673 0.000000 0.000000
0.043720 0.000000 0.000000
0.043767 0.000000 0.000000
0.043814 0.000000 0.000000
