# (t) (U) (pS) 
0.004953 0.000000 0.000000
0.005004 0.000000 0.000000
0.005054 0.000000 0.000000
0.005105 0.000000 0.000000
0.005155 0.000000 0.000000
0.005206 0.000000 0.000000
0.005256 0.000000 0.000000
0.005307 0.000000 0.000000
0.005357 0.000000 0.000000
0.005408 0.000000 0.000000
0.005458 0.000000 0.000000
0.005509 0.000000 0.000000
0.005560 0.000000 0.000000
0.005610 0.000000 0.000000
0.005661 0.000000 0.000000
0.005711 0.000000 0.000000
0.005762 0.000000 0.000000
0.005812 0.000000 0.000000
0.005863 0.000000 0.000000
0.005913 0.000000 0.000000
0.005964 0.000000 0.000000
0.006014 0.000000 0.000000
0.006065 0.000000 0.000000
0.006116 0.000000 0.000000
0.006166 0.000000 0.000000
0.006217 0.000000 0.000000
0.006267 0.000000 0.000000
0.006318 0.000000 0.000000
0.006368 0.000000 0.000000
0.006419 0.000000 0.000000
0.006469 0.000000 0.000000
0.006520 0.000000 0.000000
0.006570 0.000000 0.000000
0.006621 0.000000 0.000000
0.006671 0.000000 0.000000
0.006722 0.000000 0.000000
0.006773 0.000000 0.000000
0.006823 0.000000 0.000000
0.006874 0.000000 0.000000
0.006924 0.000000 0.000000
0.006975 0.000000 0.000000
0.007025 0.000000 0.000000
0.007076 0.000000 0.000000
0.007126 0.000000 0.000000
0.007177 0.000000 0.000000
0.007227 0.000000 0.000000
0.007278 0.000000 0.000000
0.007329 0.000000 0.000000
0.007379 0.000000 0.000000
0.007430 0.000000 0.000000
0.007480 0.000000 0.000000
0.007531 0.000000 0.000000
0.007581 0.000000 0.000000
0.007632 0.000000 0.000000
0.007682 0.000000 0.000000
0.007733 0.000000 0.000000
0.007783 0.000000 0.000000
0.007834 0.000000 0.000000
0.007884 0.000000 0.000000
0.007935 0.000000 0.000000
0.007986 0.000000 0.000000
0.008036 0.000000 0.000000
0.008087 0.000000 0.000000
0.008137 0.000000 0.000000
0.008188 0.000000 0.000000
0.008238 0.000000 0.000000
0.008289 0.000000 0.000000
0.008339 0.000000 0.000000
0.008390 0.000000 0.000000
0.008440 0.000000 0.000000
0.008491 0.000000 0.000000
0.008542 0.000000 0.000000
0.008592 0.000000 0.000000
0.008643 0.000000 0.000000
0.008693 0.000000 0.000000
0.008744 0.000000 0.000000
0.008794 0.000000 0.000000
0.008845 0.000000 0.000000
0.008895 0.000000 0.000000
0.008946 0.000000 0.000000
0.008996 0.000000 0.000000
0.009047 0.000000 0.000000
0.009097 0.000000 0.000000
0.009148 0.000000 0.000000
0.009199 0.000000 0.000000
0.009249 0.000000 0.000000
0.009300 0.000000 0.000000
0.009350 0.000000 0.000000
0.009401 0.000000 0.000000
0.009451 0.000000 0.000000
0.009502 0.000000 0.000000
0.009552 0.000000 0.000000
0.009603 0.000000 0.000000
0.009653 0.000000 0.000000
0.009704 0.000000 0.000000
0.009755 0.000000 0.000000
0.009805 0.000000 0.000000
0.009856 0.000000 0.000000
0.009906 0.000000 0.000000
0.009957 0.000000 0.000000
0.010007 0.000000 0.000000
0.010058 0.000000 0.000000
0.010108 0.000000 0.000000
0.010159 0.000000 0.000000
0.010209 0.000000 0.000000
0.010260 0.000000 0.000000
0.010310 0.000000 0.000000
0.010361 0.000000 0.000000
0.010412 0.000000 0.000000
0.010462 0.000000 0.000000
0.010513 0.000000 0.000000
0.010563 0.000000 0.000000
0.010614 0.000000 0.000000
0.010664 0.000000 0.000000
0.010715 0.000000 0.000000
0.010765 0.000000 0.000000
0.010816 0.000000 0.000000
0.010866 0.000000 0.000000
0.010917 0.000000 0.000000
0.010968 0.000000 0.000000
0.011018 0.000000 0.000000
0.011069 0.000000 0.000000
0.011119 0.000000 0.000000
0.011170 0.000000 0.000000
0.011220 0.000000 0.000000
0.011271 0.000000 0.000000
0.011321 0.000000 0.000000
0.011372 0.000000 0.000000
0.011422 0.000000 0.000000
0.011473 0.000000 0.000000
0.011523 0.000000 0.000000
0.011574 0.000000 0.000000
0.011625 0.000000 0.000000
0.011675 0.000000 0.000000
0.011726 0.000000 0.000000
0.011776 0.000000 0.000000
0.011827 0.000000 0.000000
0.011877 0.000000 0.000000
0.011928 0.000000 0.000000
0.011978 0.000000 0.000000
0.012029 0.000000 0.000000
0.012079 0.000000 0.000000
0.012130 0.000000 0.000000
0.012181 0.000000 0.000000
0.012231 0.000000 0.000000
0.012282 0.000000 0.000000
0.012332 0.000000 0.000000
0.012383 0.000000 0.000000
0.012433 0.000000 0.000000
0.012484 0.000000 0.000000
0.012534 0.000000 0.000000
0.012585 0.000000 0.000000
0.012635 0.000000 0.000000
0.012686 0.000000 0.000000
0.012736 0.000000 0.000000
0.012787 0.000000 0.000000
0.012838 0.000000 0.000000
0.012888 0.000000 0.000000
0.012939 0.000000 0.000000
0.012989 0.000000 0.000000
0.013040 0.000000 0.000000
0.013090 0.000000 0.000000
0.013141 0.000000 0.000000
0.013191 0.000000 0.000000
0.013242 0.000000 0.000000
0.013292 0.000000 0.000000
0.013343 0.000000 0.000000
0.013394 0.000000 0.000000
0.013444 0.000000 0.000000
0.013495 0.000000 0.000000
0.013545 0.000000 0.000000
0.013596 0.000000 0.000000
0.013646 0.000000 0.000000
0.013697 0.000000 0.000000
0.013747 0.000000 0.000000
0.013798 0.000000 0.000000
0.013848 0.000000 0.000000
0.013899 0.000000 0.000000
0.013949 0.000000 0.000000
0.014000 0.000000 0.000000
0.014051 0.000000 0.000000
0.014101 0.000000 0.000000
0.014152 0.000000 0.000000
0.014202 0.000000 0.000000
0.014253 0.000000 0.000000
0.014303 0.000000 0.000000
0.014354 0.000000 0.000000
0.014404 0.000000 0.000000
0.014455 0.000000 0.000000
0.014505 0.000000 0.000000
0.014556 0.000000 0.000000
0.014606 0.000000 0.000000
0.014657 0.000000 0.000000
0.014708 0.000000 0.000000
0.014758 0.000000 0.000000
0.014809 0.000000 0.000000
0.014859 0.000000 0.000000
0.014910 0.000000 0.000000
0.014960 0.000000 0.000000
0.015011 0.000000 0.000000
0.015061 0.000000 0.000000
0.015112 0.000000 0.000000
0.015162 0.000000 0.000000
0.015213 0.000000 0.000000
0.015264 0.000000 0.000000
0.015314 0.000000 0.000000
0.015365 0.000000 0.000000
0.015415 0.000000 0.000000
0.015466 0.000000 0.000000
0.015516 0.000000 0.000000
0.015567 0.000000 0.000000
0.015617 0.000000 0.000000
0.015668 0.000000 0.000000
0.015718 0.000000 0.000000
0.015769 0.000000 0.000000
0.015819 0.000000 0.000000
0.015870 0.000000 0.000000
0.015921 0.000000 0.000000
0.015971 0.000000 0.000000
0.016022 0.000000 0.000000
0.016072 0.000000 0.000000
0.016123 0.000000 0.000000
0.016173 0.000000 0.000000
0.016224 0.000000 0.000000
0.016274 0.000000 0.000000
0.016325 0.000000 0.000000
0.016375 0.000000 0.000000
0.016426 0.000000 0.000000
0.016477 0.000000 0.000000
0.016527 0.000000 0.000000
0.016578 0.000000 0.000000
0.016628 0.000000 0.000000
0.016679 0.000000 0.000000
0.016729 0.000000 0.000000
0.016780 0.000000 0.000000
0.016830 0.000000 0.000000
0.016881 0.000000 0.000000
0.016931 0.000000 0.000000
0.016982 0.000000 0.000000
0.017032 0.000000 0.000000
0.017083 0.000000 0.000000
0.017134 0.000000 0.000000
0.017184 0.000000 0.000000
0.017235 0.000000 0.000000
0.017285 0.000000 0.000000
0.017336 0.000000 0.000000
0.017386 0.000000 0.000000
0.017437 0.000000 0.000000
0.017487 0.000000 0.000000
0.017538 0.000000 0.000000
0.017588 0.000000 0.000000
0.017639 0.000000 0.000000
0.017690 0.000000 0.000000
0.017740 0.000000 0.000000
0.017791 0.000000 0.000000
0.017841 0.000000 0.000000
0.017892 0.000000 0.000000
0.017942 0.000000 0.000000
0.017993 0.000000 0.000000
0.018043 0.000000 0.000000
0.018094 0.000000 0.000000
0.018144 0.000000 0.000000
0.018195 0.000000 0.000000
0.018245 0.000000 0.000000
0.018296 0.000000 0.000000
0.018347 0.000000 0.000000
0.018397 0.000000 0.000000
0.018448 0.000000 0.000000
0.018498 0.000000 0.000000
0.018549 0.000000 0.000000
0.018599 0.000000 0.000000
0.018650 0.000000 0.000000
0.018700 0.000000 0.000000
0.018751 0.000000 0.000000
0.018801 0.000000 0.000000
0.018852 0.000000 0.000000
0.018903 0.000000 0.000000
0.018953 0.000000 0.000000
0.019004 0.000000 0.000000
0.019054 0.000000 0.000000
0.019105 0.000000 0.000000
0.019155 0.000000 0.000000
0.019206 0.000000 0.000000
0.019256 0.000000 0.000000
0.019307 0.000000 0.000000
0.019357 0.000000 0.000000
0.019408 0.000000 0.000000
0.019458 0.000000 0.000000
0.019509 0.000000 0.000000
0.019560 0.000000 0.000000
0.019610 0.000000 0.000000
0.019661 0.000000 0.000000
0.019711 0.000000 0.000000
0.019762 0.000000 0.000000
0.019812 0.000000 0.000000
0.019863 0.000000 0.000000
0.019913 0.000000 0.000000
0.019964 0.000000 0.000000
0.020014 0.000000 0.000000
0.020065 0.000000 0.000000
0.020116 0.000000 0.000000
0.020166 0.000000 0.000000
0.020217 0.000000 0.000000
0.020267 0.000000 0.000000
0.020318 0.000000 0.000000
0.020368 0.000000 0.000000
0.020419 0.000000 0.000000
0.020469 0.000000 0.000000
0.020520 0.000000 0.000000
0.020570 0.000000 0.000000
0.020621 0.000000 0.000000
0.020671 0.000000 0.000000
0.020722 0.000000 0.000000
0.020773 0.000000 0.000000
0.020823 0.000000 0.000000
0.020874 0.000000 0.000000
0.020924 0.000000 0.000000
0.020975 0.000000 0.000000
0.021025 0.000000 0.000000
0.021076 0.000000 0.000000
0.021126 0.000000 0.000000
0.021177 0.000000 0.000000
0.021227 0.000000 0.000000
0.021278 0.000000 0.000000
0.021329 0.000000 0.000000
0.021379 0.000000 0.000000
0.021430 0.000000 0.000000
0.021480 0.000000 0.000000
0.021531 0.000000 0.000000
0.021581 0.000000 0.000000
0.021632 0.000000 0.000000
0.021682 0.000000 0.000000
0.021733 0.000000 0.000000
0.021783 0.000000 0.000000
0.021834 0.000000 0.000000
0.021884 0.000000 0.000000
0.021935 0.000000 0.000000
0.021986 0.000000 0.000000
0.022036 0.000000 0.000000
0.022087 0.000000 0.000000
0.022137 0.000000 0.000000
0.022188 0.000000 0.000000
0.022238 0.000000 0.000000
0.022289 0.000000 0.000000
0.022339 0.000000 0.000000
0.022390 0.000000 0.000000
0.022440 0.000000 0.000000
0.022491 0.000000 0.000000
0.022542 0.000000 0.000000
0.022592 0.000000 0.000000
0.022643 0.000000 0.000000
0.022693 0.000000 0.000000
0.022744 0.000000 0.000000
0.022794 0.000000 0.000000
0.022845 0.000000 0.000000
0.022895 0.000000 0.000000
0.022946 0.000000 0.000000
0.022996 0.000000 0.000000
0.023047 0.000000 0.000000
0.023097 0.000000 0.000000
0.023148 0.000000 0.000000
0.023199 0.000000 0.000000
0.023249 0.000000 0.000000
0.023300 0.000000 0.000000
0.023350 0.000000 0.000000
0.023401 0.000000 0.000000
0.023451 0.000000 0.000000
0.023502 0.000000 0.000000
0.023552 0.000000 0.000000
0.023603 0.000000 0.000000
0.023653 0.000000 0.000000
0.023704 0.000000 0.000000
0.023755 0.000000 0.000000
0.023805 0.000000 0.000000
0.023856 0.000000 0.000000
0.023906 0.000000 0.000000
0.023957 0.000000 0.000000
0.024007 0.000000 0.000000
0.024058 0.000000 0.000000
0.024108 0.000000 0.000000
0.024159 0.000000 0.000000
0.024209 0.000000 0.000000
0.024260 0.000000 0.000000
0.024310 0.000000 0.000000
0.024361 0.000000 0.000000
0.024412 0.000000 0.000000
0.024462 0.000000 0.000000
0.024513 0.000000 0.000000
0.024563 0.000000 0.000000
0.024614 0.000000 0.000000
0.024664 0.000000 0.000000
0.024715 0.000000 0.000000
0.024765 0.000000 0.000000
0.024816 0.000000 0.000000
0.024866 0.000000 0.000000
0.024917 0.000000 0.000000
0.024968 0.000000 0.000000
0.025018 0.000000 0.000000
0.025069 0.000000 0.000000
0.025119 0.000000 0.000000
0.025170 0.000000 0.000000
0.025220 0.000000 0.000000
0.025271 0.000000 0.000000
0.025321 0.000000 0.000000
0.025372 0.000000 0.000000
0.025422 0.000000 0.000000
0.025473 0.000000 0.000000
0.025523 0.000000 0.000000
0.025574 0.000000 0.000000
0.025625 0.000000 0.000000
0.025675 0.000000 0.000000
0.025726 0.000000 0.000000
0.025776 0.000000 0.000000
0.025827 0.000000 0.000000
0.025877 0.000000 0.000000
0.025928 0.000000 0.000000
0.025978 0.000000 0.000000
0.026029 0.000000 0.000000
0.026079 0.000000 0.000000
0.026130 0.000000 0.000000
0.026181 0.000000 0.000000
0.026231 0.000000 0.000000
0.026282 0.000000 0.000000
0.026332 0.000000 0.000000
0.026383 0.000000 0.000000
0.026433 0.000000 0.000000
0.026484 0.000000 0.000000
0.026534 0.000000 0.000000
0.026585 0.000000 0.000000
0.026635 0.000000 0.000000
0.026686 0.000000 0.000000
0.026736 0.000000 0.000000
0.026787 0.000000 0.000000
0.026838 0.000000 0.000000
0.026888 0.000000 0.000000
0.026939 0.000000 0.000000
0.026989 0.000000 0.000000
0.027040 0.000000 0.000000
0.027090 0.000000 0.000000
0.027141 0.000000 0.000000
0.027191 0.000000 0.000000
0.027242 0.000000 0.000000
0.027292 0.000000 0.000000
0.027343 0.000000 0.000000
0.027394 0.000000 0.000000
0.027444 0.000000 0.000000
0.027495 0.000000 0.000000
0.027545 0.000000 0.000000
0.027596 0.000000 0.000000
0.027646 0.000000 0.000000
0.027697 0.000000 0.000000
0.027747 0.000000 0.000000
0.027798 0.000000 0.000000
0.027848 0.000000 0.000000
0.027899 0.000000 0.000000
0.027949 0.000000 0.000000
0.028000 0.000000 0.000000
0.028051 0.000000 0.000000
0.028101 0.000000 0.000000
0.028152 0.000000 0.000000
0.028202 0.000000 0.000000
0.028253 0.000000 0.000000
0.028303 0.000000 0.000000
0.028354 0.000000 0.000000
0.028404 0.000000 0.000000
0.028455 0.000000 0.000000
0.028505 0.000000 0.000000
0.028556 0.000000 0.000000
0.028606 0.000000 0.000000
0.028657 0.000000 0.000000
0.028708 0.000000 0.000000
0.028758 0.000000 0.000000
0.028809 0.000000 0.000000
0.028859 0.000000 0.000000
0.028910 0.000000 0.000000
0.028960 0.000000 0.000000
0.029011 0.000000 0.000000
0.029061 0.000000 0.000000
0.029112 0.000000 0.000000
0.029162 0.000000 0.000000
0.029213 0.000000 0.000000
0.029264 0.000000 0.000000
0.029314 0.000000 0.000000
0.029365 0.000000 0.000000
0.029415 0.000000 0.000000
0.029466 0.000000 0.000000
0.029516 0.000000 0.000000
0.029567 0.000000 0.000000
0.029617 0.000000 0.000000
0.029668 0.000000 0.000000
0.029718 0.000000 0.000000
0.029769 0.000000 0.000000
0.029819 0.000000 0.000000
0.029870 0.000000 0.000000
0.029921 0.000000 0.000000
0.029971 0.000000 0.000000
0.030022 0.000000 0.000000
0.030072 0.000000 0.000000
0.030123 0.000000 0.000000
0.030173 0.000000 0.000000
0.030224 0.000000 0.000000
0.030274 0.000000 0.000000
0.030325 0.000000 0.000000
0.030375 0.000000 0.000000
0.030426 0.000000 0.000000
0.030477 0.000000 0.000000
0.030527 0.000000 0.000000
0.030578 0.000000 0.000000
0.030628 0.000000 0.000000
0.030679 0.000000 0.000000
0.030729 0.000000 0.000000
0.030780 0.000000 0.000000
0.030830 0.000000 0.000000
0.030881 0.000000 0.000000
0.030931 0.000000 0.000000
0.030982 0.000000 0.000000
0.031032 0.000000 0.000000
0.031083 0.000000 0.000000
0.031134 0.000000 0.000000
0.031184 0.000000 0.000000
0.031235 0.000000 0.000000
0.031285 0.000000 0.000000
0.031336 0.000000 0.000000
0.031386 0.000000 0.000000
0.031437 0.000000 0.000000
0.031487 0.000000 0.000000
0.031538 0.000000 0.000000
0.031588 0.000000 0.000000
0.031639 0.000000 0.000000
0.031690 0.000000 0.000000
0.031740 0.000000 0.000000
0.031791 0.000000 0.000000
0.031841 0.000000 0.000000
0.031892 0.000000 0.000000
0.031942 0.000000 0.000000
0.031993 0.000000 0.000000
0.032043 0.000000 0.000000
0.032094 0.000000 0.000000
0.032144 0.000000 0.000000
0.032195 0.000000 0.000000
0.032245 0.000000 0.000000
0.032296 0.000000 0.000000
0.032347 0.000000 0.000000
0.032397 0.000000 0.000000
0.032448 0.000000 0.000000
0.032498 0.000000 0.000000
0.032549 0.000000 0.000000
0.032599 0.000000 0.000000
0.032650 0.000000 0.000000
0.032700 0.000000 0.000000
0.032751 0.000000 0.000000
0.032801 0.000000 0.000000
0.032852 0.000000 0.000000
0.032903 0.000000 0.000000
0.032953 0.000000 0.000000
0.033004 0.000000 0.000000
0.033054 0.000000 0.000000
0.033105 0.000000 0.000000
0.033155 0.000000 0.000000
0.033206 0.000000 0.000000
0.033256 0.000000 0.000000
0.033307 0.000000 0.000000
0.033357 0.000000 0.000000
0.033408 0.000000 0.000000
0.033458 0.000000 0.000000
0.033509 0.000000 0.000000
0.033560 0.000000 0.000000
0.033610 0.000000 0.000000
0.033661 0.000000 0.000000
0.033711 0.000000 0.000000
0.033762 0.000000 0.000000
0.033812 0.000000 0.000000
0.033863 0.000000 0.000000
0.033913 0.000000 0.000000
0.033964 0.000000 0.000000
0.034014 0.000000 0.000000
0.034065 0.000000 0.000000
0.034116 0.000000 0.000000
0.034166 0.000000 0.000000
0.034217 0.000000 0.000000
0.034267 0.000000 0.000000
0.034318 0.000000 0.000000
0.034368 0.000000 0.000000
0.034419 0.000000 0.000000
0.034469 0.000000 0.000000
0.034520 0.000000 0.000000
0.034570 0.000000 0.000000
0.034621 0.000000 0.000000
0.034671 0.000000 0.000000
0.034722 0.000000 0.000000
0.034773 0.000000 0.000000
0.034823 0.000000 0.000000
0.034874 0.000000 0.000000
0.034924 0.000000 0.000000
0.034975 0.000000 0.000000
0.035025 0.000000 0.000000
0.035076 0.000000 0.000000
0.035126 0.000000 0.000000
0.035177 0.000000 0.000000
0.035227 0.000000 0.000000
0.035278 0.000000 0.000000
0.035329 0.000000 0.000000
0.035379 0.000000 0.000000
0.035430 0.000000 0.000000
0.035480 0.000000 0.000000
0.035531 0.000000 0.000000
0.035581 0.000000 0.000000
0.035632 0.000000 0.000000
0.035682 0.000000 0.000000
0.035733 0.000000 0.000000
0.035783 0.000000 0.000000
0.035834 0.000000 0.000000
0.035884 0.000000 0.000000
0.035935 0.000000 0.000000
0.035986 0.000000 0.000000
0.036036 0.000000 0.000000
0.036087 0.000000 0.000000
0.036137 0.000000 0.000000
0.036188 0.000000 0.000000
0.036238 0.000000 0.000000
0.036289 0.000000 0.000000
0.036339 0.000000 0.000000
0.036390 0.000000 0.000000
0.036440 0.000000 0.000000
0.036491 0.000000 0.000000
0.036542 0.000000 0.000000
0.036592 0.000000 0.000000
0.036643 0.000000 0.000000
0.036693 0.000000 0.000000
0.036744 0.000000 0.000000
0.036794 0.000000 0.000000
0.036845 0.000000 0.000000
0.036895 0.000000 0.000000
0.036946 0.000000 0.000000
0.036996 0.000000 0.000000
0.037047 0.000000 0.000000
0.037097 0.000000 0.000000
0.037148 0.000000 0.000000
0.037199 0.000000 0.000000
0.037249 0.000000 0.000000
0.037300 0.000000 0.000000
0.037350 0.000000 0.000000
0.037401 0.000000 0.000000
0.037451 0.000000 0.000000
0.037502 0.000000 0.000000
0.037552 0.000000 0.000000
0.037603 0.000000 0.000000
0.037653 0.000000 0.000000
0.037704 0.000000 0.000000
0.037755 0.000000 0.000000
0.037805 0.000000 0.000000
0.037856 0.000000 0.000000
0.037906 0.000000 0.000000
0.037957 0.000000 0.000000
0.038007 0.000000 0.000000
0.038058 0.000000 0.000000
0.038108 0.000000 0.000000
0.038159 0.000000 0.000000
0.038209 0.000000 0.000000
0.038260 0.000000 0.000000
0.038310 0.000000 0.000000
0.038361 0.000000 0.000000
0.038412 0.000000 0.000000
0.038462 0.000000 0.000000
0.038513 0.000000 0.000000
0.038563 0.000000 0.000000
0.038614 0.000000 0.000000
0.038664 0.000000 0.000000
0.038715 0.000000 0.000000
0.038765 0.000000 0.000000
0.038816 0.000000 0.000000
0.038866 0.000000 0.000000
0.038917 0.000000 0.000000
0.038968 0.000000 0.000000
0.039018 0.000000 0.000000
0.039069 0.000000 0.000000
0.039119 0.000000 0.000000
0.039170 0.000000 0.000000
0.039220 0.000000 0.000000
0.039271 0.000000 0.000000
0.039321 0.000000 0.000000
0.039372 0.000000 0.000000
0.039422 0.000000 0.000000
0.039473 0.000000 0.000000
0.039523 0.000000 0.000000
0.039574 0.000000 0.000000
0.039625 0.000000 0.000000
0.039675 0.000000 0.000000
0.039726 0.000000 0.000000
0.039776 0.000000 0.000000
0.039827 0.000000 0.000000
0.039877 0.000000 0.000000
0.039928 0.000000 0.000000
0.039978 0.000000 0.000000
0.040029 0.000000 0.000000
0.040079 0.000000 0.000000
0.040130 0.000000 0.000000
0.040181 0.000000 0.000000
0.040231 0.000000 0.000000
0.040282 0.000000 0.000000
0.040332 0.000000 0.000000
0.040383 0.000000 0.000000
0.040433 0.000000 0.000000
0.040484 0.000000 0.000000
0.040534 0.000000 0.000000
0.040585 0.000000 0.000000
0.040635 0.000000 0.000000
0.040686 0.000000 0.000000
0.040736 0.000000 0.000000
0.040787 0.000000 0.000000
0.040838 0.000000 0.000000
0.040888 0.000000 0.000000
0.040939 0.000000 0.000000
0.040989 0.000000 0.000000
0.041040 0.000000 0.000000
0.041090 0.000000 0.000000
0.041141 0.000000 0.000000
0.041191 0.000000 0.000000
0.041242 0.000000 0.000000
0.041292 0.000000 0.000000
0.041343 0.000000 0.000000
0.041394 0.000000 0.000000
0.041444 0.000000 0.000000
0.041495 0.000000 0.000000
0.041545 0.000000 0.000000
0.041596 0.000000 0.000000
0.041646 0.000000 0.000000
0.041697 0.000000 0.000000
0.041747 0.000000 0.000000
0.041798 0.000000 0.000000
0.041848 0.000000 0.000000
0.041899 0.000000 0.000000
0.041949 0.000000 0.000000
0.042000 0.000000 0.000000
0.042051 0.000000 0.000000
0.042101 0.000000 0.000000
0.042152 0.000000 0.000000
0.042202 0.000000 0.000000
0.042253 0.000000 0.000000
0.042303 0.000000 0.000000
0.042354 0.000000 0.000000
0.042404 0.000000 0.000000
0.042455 0.000000 0.000000
0.042505 0.000000 0.000000
0.042556 0.000000 0.000000
0.042606 0.000000 0.000000
0.042657 0.000000 0.000000
0.042708 0.000000 0.000000
0.042758 0.000000 0.000000
0.042809 0.000000 0.000000
0.042859 0.000000 0.000000
0.042910 0.000000 0.000000
0.042960 0.000000 0.000000
0.043011 0.000000 0.000000
0.043061 0.000000 0.000000
0.043112 0.000000 0.000000
0.043162 0.000000 0.000000
0.043213 0.000000 0.000000
0.043264 0.000000 0.000000
0.043314 0.000000 0.000000
0.043365 0.000000 0.000000
0.043415 0.000000 0.000000
0.043466 0.000000 0.000000
0.043516 0.000000 0.000000
0.043567 0.000000 0.000000
0.043617 0.000000 0.000000
0.043668 0.000000 0.000000
0.043718 0.000000 0.000000
0.043769 0.000000 0.000000
0.043819 0.000000 0.000000
0.043870 0.000000 0.000000
0.043921 0.000000 0.000000
0.043971 0.000000 0.000000
0.044022 0.000000 0.000000
0.044072 0.000000 0.000000
0.044123 0.000000 0.000000
0.044173 0.000000 0.000000
0.044224 0.000000 0.000000
0.044274 0.000000 0.000000
0.044325 0.000000 0.000000
0.044375 0.000000 0.000000
0.044426 0.000000 0.000000
0.044477 0.000000 0.000000
0.044527 0.000000 0.000000
0.044578 0.000000 0.000000
0.044628 0.000000 0.000000
0.044679 0.000000 0.000000
0.044729 0.000000 0.000000
0.044780 0.000000 0.000000
0.044830 0.000000 0.000000
0.044881 0.000000 0.000000
0.044931 0.000000 0.000000
0.044982 0.000000 0.000000
0.045032 0.000000 0.000000
0.045083 0.000000 0.000000
0.045134 0.000000 0.000000
0.045184 0.000000 0.000000
0.045235 0.000000 0.000000
0.045285 0.000000 0.000000
0.045336 0.000000 0.000000
0.045386 0.000000 0.000000
0.045437 0.000000 0.000000
0.045487 0.000000 0.000000
0.045538 0.000000 0.000000
0.045588 0.000000 0.000000
0.045639 0.000000 0.000000
0.045690 0.000000 0.000000
0.045740 0.000000 0.000000
0.045791 0.000000 0.000000
0.045841 0.000000 0.000000
0.045892 0.000000 0.000000
0.045942 0.000000 0.000000
0.045993 0.000000 0.000000
0.046043 0.000000 0.000000
0.046094 0.000000 0.000000
0.046144 0.000000 0.000000
0.046195 0.000000 0.000000
0.046245 0.000000 0.000000
0.046296 0.000000 0.000000
0.046347 0.000000 0.000000
0.046397 0.000000 0.000000
0.046448 0.000000 0.000000
0.046498 0.000000 0.000000
0.046549 0.000000 0.000000
0.046599 0.000000 0.000000
0.046650 0.000000 0.000000
0.046700 0.000000 0.000000
0.046751 0.000000 0.000000
0.046801 0.000000 0.000000
0.046852 0.000000 0.000000
0.046903 0.000000 0.000000
0.046953 0.000000 0.000000
0.047004 0.000000 0.000000
