# (t) (U) (pS) 
0.006020 0.000000 0.000000
0.006072 0.000000 0.000000
0.006125 0.000000 0.000000
0.006177 0.000000 0.000000
0.006229 0.000000 0.000000
0.006282 0.000000 0.000000
0.006334 0.000000 0.000000
0.006386 0.000000 0.000000
0.006439 0.000000 0.000000
0.006491 0.000000 0.000000
0.006543 0.000000 0.000000
0.006596 0.000000 0.000000
0.006648 0.000000 0.000000
0.006700 0.000000 0.000000
0.006753 0.000000 0.000000
0.006805 0.000000 0.000000
0.006857 0.000000 0.000000
0.006910 0.000000 0.000000
0.006962 0.000000 0.000000
0.007014 0.000000 0.000000
0.007067 0.000000 0.000000
0.007119 0.000000 0.000000
0.007171 0.000000 0.000000
0.007224 0.000000 0.000000
0.007276 0.000000 0.000000
0.007329 0.000000 0.000000
0.007381 0.000000 0.000000
0.007433 0.000000 0.000000
0.007486 0.000000 0.000000
0.007538 0.000000 0.000000
0.007590 0.000000 0.000000
0.007643 0.000000 0.000000
0.007695 0.000000 0.000000
0.007747 0.000000 0.000000
0.007800 0.000000 0.000000
0.007852 0.000000 0.000000
0.007904 0.000000 0.000000
0.007957 0.000000 0.000000
0.008009 0.000000 0.000000
0.008061 0.000000 0.000000
0.008114 0.000000 0.000000
0.008166 0.000000 0.000000
0.008218 0.000000 0.000000
0.008271 0.000000 0.000000
0.008323 0.000000 0.000000
0.008375 0.000000 0.000000
0.008428 0.000000 0.000000
0.008480 0.000000 0.000000
0.008532 0.000000 0.000000
0.008585 0.000000 0.000000
0.008637 0.000000 0.000000
0.008690 0.000000 0.000000
0.008742 0.000000 0.000000
0.008794 0.000000 0.000000
0.008847 0.000000 0.000000
0.008899 0.000000 0.000000
0.008951 0.000000 0.000000
0.009004 0.000000 0.000000
0.009056 0.000000 0.000000
0.009108 0.000000 0.000000
0.009161 0.000000 0.000000
0.009213 0.000000 0.000000
0.009265 0.000000 0.000000
0.009318 0.000000 0.000000
0.009370 0.000000 0.000000
0.009422 0.000000 0.000000
0.009475 0.000000 0.000000
0.009527 0.000000 0.000000
0.009579 0.000000 0.000000
0.009632 0.000000 0.000000
0.009684 0.000000 0.000000
0.009736 0.000000 0.000000
0.009789 0.000000 0.000000
0.009841 0.000000 0.000000
0.009894 0.000000 0.000000
0.009946 0.000000 0.000000
0.009998 0.000000 0.000000
0.010051 0.000000 0.000000
0.010103 0.000000 0.000000
0.010155 0.000000 0.000000
0.010208 0.000000 0.000000
0.010260 0.000000 0.000000
0.010312 0.000000 0.000000
0.010365 0.000000 0.000000
0.010417 0.000000 0.000000
0.010469 0.000000 0.000000
0.010522 0.000000 0.000000
0.010574 0.000000 0.000000
0.010626 0.000000 0.000000
0.010679 0.000000 0.000000
0.010731 0.000000 0.000000
0.010783 0.000000 0.000000
0.010836 0.000000 0.000000
0.010888 0.000000 0.000000
0.010940 0.000000 0.000000
0.010993 0.000000 0.000000
0.011045 0.000000 0.000000
0.011097 0.000000 0.000000
0.011150 0.000000 0.000000
0.011202 0.000000 0.000000
0.011255 0.000000 0.000000
0.011307 0.000000 0.000000
0.011359 0.000000 0.000000
0.011412 0.000000 0.000000
0.011464 0.000000 0.000000
0.011516 0.000000 0.000000
0.011569 0.000000 0.000000
0.011621 0.000000 0.000000
0.011673 0.000000 0.000000
0.011726 0.000000 0.000000
0.011778 0.000000 0.000000
0.011830 0.000000 0.000000
0.011883 0.000000 0.000000
0.011935 0.000000 0.000000
0.011987 0.000000 0.000000
0.012040 0.000000 0.000000
0.012092 0.000000 0.000000
0.012144 0.000000 0.000000
0.012197 0.000000 0.000000
0.012249 0.000000 0.000000
0.012301 0.000000 0.000000
0.012354 0.000000 0.000000
0.012406 0.000000 0.000000
0.012458 0.000000 0.000000
0.012511 0.000000 0.000000
0.012563 0.000000 0.000000
0.012616 0.000000 0.000000
0.012668 0.000000 0.000000
0.012720 0.000000 0.000000
0.012773 0.000000 0.000000
0.012825 0.000000 0.000000
0.012877 0.000000 0.000000
0.012930 0.000000 0.000000
0.012982 0.000000 0.000000
0.013034 0.000000 0.000000
0.013087 0.000000 0.000000
0.013139 0.000000 0.000000
0.013191 0.000000 0.000000
0.013244 0.000000 0.000000
0.013296 0.000000 0.000000
0.013348 0.000000 0.000000
0.013401 0.000000 0.000000
0.013453 0.000000 0.000000
0.013505 0.000000 0.000000
0.013558 0.000000 0.000000
0.013610 0.000000 0.000000
0.013662 0.000000 0.000000
0.013715 0.000000 0.000000
0.013767 0.000000 0.000000
0.013819 0.000000 0.000000
0.013872 0.000000 0.000000
0.013924 0.000000 0.000000
0.013977 0.000000 0.000000
0.014029 0.000000 0.000000
0.014081 0.000000 0.000000
0.014134 0.000000 0.000000
0.014186 0.000000 0.000000
0.014238 0.000000 0.000000
0.014291 0.000000 0.000000
0.014343 0.000000 0.000000
0.014395 0.000000 0.000000
0.014448 0.000000 0.000000
0.014500 0.000000 0.000000
0.014552 0.000000 0.000000
0.014605 0.000000 0.000000
0.014657 0.000000 0.000000
0.014709 0.000000 0.000000
0.014762 0.000000 0.000000
0.014814 0.000000 0.000000
0.014866 0.000000 0.000000
0.014919 0.000000 0.000000
0.014971 0.000000 0.000000
0.015023 0.000000 0.000000
0.015076 0.000000 0.000000
0.015128 0.000000 0.000000
0.015181 0.000000 0.000000
0.015233 0.000000 0.000000
0.015285 0.000000 0.000000
0.015338 0.000000 0.000000
0.015390 0.000000 0.000000
0.015442 0.000000 0.000000
0.015495 0.000000 0.000000
0.015547 0.000000 0.000000
0.015599 0.000000 0.000000
0.015652 0.000000 0.000000
0.015704 0.000000 0.000000
0.015756 0.000000 0.000000
0.015809 0.000000 0.000000
0.015861 0.000000 0.000000
0.015913 0.000000 0.000000
0.015966 0.000000 0.000000
0.016018 0.000000 0.000000
0.016070 0.000000 0.000000
0.016123 0.000000 0.000000
0.016175 0.000000 0.000000
0.016227 0.000000 0.000000
0.016280 0.000000 0.000000
0.016332 0.000000 0.000000
0.016384 0.000000 0.000000
0.016437 0.000000 0.000000
0.016489 0.000000 0.000000
0.016542 0.000000 0.000000
0.016594 0.000000 0.000000
0.016646 0.000000 0.000000
0.016699 0.000000 0.000000
0.016751 0.000000 0.000000
0.016803 0.000000 0.000000
0.016856 0.000000 0.000000
0.016908 0.000000 0.000000
0.016960 0.000000 0.000000
0.017013 0.000000 0.000000
0.017065 0.000000 0.000000
0.017117 0.000000 0.000000
0.017170 0.000000 0.000000
0.017222 0.000000 0.000000
0.017274 0.000000 0.000000
0.017327 0.000000 0.000000
0.017379 0.000000 0.000000
0.017431 0.000000 0.000000
0.017484 0.000000 0.000000
0.017536 0.000000 0.000000
0.017588 0.000000 0.000000
0.017641 0.000000 0.000000
0.017693 0.000000 0.000000
0.017745 0.000000 0.000000
0.017798 0.000000 0.000000
0.017850 0.000000 0.000000
0.017903 0.000000 0.000000
0.017955 0.000000 0.000000
0.018007 0.000000 0.000000
0.018060 0.000000 0.000000
0.018112 0.000000 0.000000
0.018164 0.000000 0.000000
0.018217 0.000000 0.000000
0.018269 0.000000 0.000000
0.018321 0.000000 0.000000
0.018374 0.000000 0.000000
0.018426 0.000000 0.000000
0.018478 0.000000 0.000000
0.018531 0.000000 0.000000
0.018583 0.000000 0.000000
0.018635 0.000000 0.000000
0.018688 0.000000 0.000000
0.018740 0.000000 0.000000
0.018792 0.000000 0.000000
0.018845 0.000000 0.000000
0.018897 0.000000 0.000000
0.018949 0.000000 0.000000
0.019002 0.000000 0.000000
0.019054 0.000000 0.000000
0.019106 0.000000 0.000000
0.019159 0.000000 0.000000
0.019211 0.000000 0.000000
0.019264 0.000000 0.000000
0.019316 0.000000 0.000000
0.019368 0.000000 0.000000
0.019421 0.000000 0.000000
0.019473 0.000000 0.000000
0.019525 0.000000 0.000000
0.019578 0.000000 0.000000
0.019630 0.000000 0.000000
0.019682 0.000000 0.000000
0.019735 0.000000 0.000000
0.019787 0.000000 0.000000
0.019839 0.000000 0.000000
0.019892 0.000000 0.000000
0.019944 0.000000 0.000000
0.019996 0.000000 0.000000
0.020049 0.000000 0.000000
0.020101 0.000000 0.000000
0.020153 0.000000 0.000000
0.020206 0.000000 0.000000
0.020258 0.000000 0.000000
0.020310 0.000000 0.000000
0.020363 0.000000 0.000000
0.020415 0.000000 0.000000
0.020468 0.000000 0.000000
0.020520 0.000000 0.000000
0.020572 0.000000 0.000000
0.020625 0.000000 0.000000
0.020677 0.000000 0.000000
0.020729 0.000000 0.000000
0.020782 0.000000 0.000000
0.020834 0.000000 0.000000
0.020886 0.000000 0.000000
0.020939 0.000000 0.000000
0.020991 0.000000 0.000000
0.021043 0.000000 0.000000
0.021096 0.000000 0.000000
0.021148 0.000000 0.000000
0.021200 0.000000 0.000000
0.021253 0.000000 0.000000
0.021305 0.000000 0.000000
0.021357 0.000000 0.000000
0.021410 0.000000 0.000000
0.021462 0.000000 0.000000
0.021514 0.000000 0.000000
0.021567 0.000000 0.000000
0.021619 0.000000 0.000000
0.021671 0.000000 0.000000
0.021724 0.000000 0.000000
0.021776 0.000000 0.000000
0.021829 0.000000 0.000000
0.021881 0.000000 0.000000
0.021933 0.000000 0.000000
0.021986 0.000000 0.000000
0.022038 0.000000 0.000000
0.022090 0.000000 0.000000
0.022143 0.000000 0.000000
0.022195 0.000000 0.000000
0.022247 0.000000 0.000000
0.022300 0.000000 0.000000
0.022352 0.000000 0.000000
0.022404 0.000000 0.000000
0.022457 0.000000 0.000000
0.022509 0.000000 0.000000
0.022561 0.000000 0.000000
0.022614 0.000000 0.000000
0.022666 0.000000 0.000000
0.022718 0.000000 0.000000
0.022771 0.000000 0.000000
0.022823 0.000000 0.000000
0.022875 0.000000 0.000000
0.022928 0.000000 0.000000
0.022980 0.000000 0.000000
0.023032 0.000000 0.000000
0.023085 0.000000 0.000000
0.023137 0.000000 0.000000
0.023190 0.000000 0.000000
0.023242 0.000000 0.000000
0.023294 0.000000 0.000000
0.023347 0.000000 0.000000
0.023399 0.000000 0.000000
0.023451 0.000000 0.000000
0.023504 0.000000 0.000000
0.023556 0.000000 0.000000
0.023608 0.000000 0.000000
0.023661 0.000000 0.000000
0.023713 0.000000 0.000000
0.023765 0.000000 0.000000
0.023818 0.000000 0.000000
0.023870 0.000000 0.000000
0.023922 0.000000 0.000000
0.023975 0.000000 0.000000
0.024027 0.000000 0.000000
0.024079 0.000000 0.000000
0.024132 0.000000 0.000000
0.024184 0.000000 0.000000
0.024236 0.000000 0.000000
0.024289 0.000000 0.000000
0.024341 0.000000 0.000000
0.024394 0.000000 0.000000
0.024446 0.000000 0.000000
0.024498 0.000000 0.000000
0.024551 0.000000 0.000000
0.024603 0.000000 0.000000
0.024655 0.000000 0.000000
0.024708 0.000000 0.000000
0.024760 0.000000 0.000000
0.024812 0.000000 0.000000
0.024865 0.000000 0.000000
0.024917 0.000000 0.000000
0.024969 0.000000 0.000000
0.025022 0.000000 0.000000
0.025074 0.000000 0.000000
0.025126 0.000000 0.000000
0.025179 0.000000 0.000000
0.025231 0.000000 0.000000
0.025283 0.000000 0.000000
0.025336 0.000000 0.000000
0.025388 0.000000 0.000000
0.025440 0.000000 0.000000
0.025493 0.000000 0.000000
0.025545 0.000000 0.000000
0.025597 0.000000 0.000000
0.025650 0.000000 0.000000
0.025702 0.000000 0.000000
0.025755 0.000000 0.000000
0.025807 0.000000 0.000000
0.025859 0.000000 0.000000
0.025912 0.000000 0.000000
0.025964 0.000000 0.000000
0.026016 0.000000 0.000000
0.026069 0.000000 0.000000
0.026121 0.000000 0.000000
0.026173 0.000000 0.000000
0.026226 0.000000 0.000000
0.026278 0.000000 0.000000
0.026330 0.000000 0.000000
0.026383 0.000000 0.000000
0.026435 0.000000 0.000000
0.026487 0.000000 0.000000
0.026540 0.000000 0.000000
0.026592 0.000000 0.000000
0.026644 0.000000 0.000000
0.026697 0.000000 0.000000
0.026749 0.000000 0.000000
0.026801 0.000000 0.000000
0.026854 0.000000 0.000000
0.026906 0.000000 0.000000
0.026958 0.000000 0.000000
0.027011 0.000000 0.000000
0.027063 0.000000 0.000000
0.027116 0.000000 0.000000
0.027168 0.000000 0.000000
0.027220 0.000000 0.000000
0.027273 0.000000 0.000000
0.027325 0.000000 0.000000
0.027377 0.000000 0.000000
0.027430 0.000000 0.000000
0.027482 0.000000 0.000000
0.027534 0.000000 0.000000
0.027587 0.000000 0.000000
0.027639 0.000000 0.000000
0.027691 0.000000 0.000000
0.027744 0.000000 0.000000
0.027796 0.000000 0.000000
0.027848 0.000000 0.000000
0.027901 0.000000 0.000000
0.027953 0.000000 0.000000
0.028005 0.000000 0.000000
0.028058 0.000000 0.000000
0.028110 0.000000 0.000000
0.028162 0.000000 0.000000
0.028215 0.000000 0.000000
0.028267 0.000000 0.000000
0.028319 0.000000 0.000000
0.028372 0.000000 0.000000
0.028424 0.000000 0.000000
0.028477 0.000000 0.000000
0.028529 0.000000 0.000000
0.028581 0.000000 0.000000
0.028634 0.000000 0.000000
0.028686 0.000000 0.000000
0.028738 0.000000 0.000000
0.028791 0.000000 0.000000
0.028843 0.000000 0.000000
0.028895 0.000000 0.000000
0.028948 0.000000 0.000000
0.029000 0.000000 0.000000
0.029052 0.000000 0.000000
0.029105 0.000000 0.000000
0.029157 0.000000 0.000000
0.029209 0.000000 0.000000
0.029262 0.000000 0.000000
0.029314 0.000000 0.000000
0.029366 0.000000 0.000000
0.029419 0.000000 0.000000
0.029471 0.000000 0.000000
0.029523 0.000000 0.000000
0.029576 0.000000 0.000000
0.029628 0.000000 0.000000
0.029681 0.000000 0.000000
0.029733 0.000000 0.000000
0.029785 0.000000 0.000000
0.029838 0.000000 0.000000
0.029890 0.000000 0.000000
0.029942 0.000000 0.000000
0.029995 0.000000 0.000000
0.030047 0.000000 0.000000
0.030099 0.000000 0.000000
0.030152 0.000000 0.000000
0.030204 0.000000 0.000000
0.030256 0.000000 0.000000
0.030309 0.000000 0.000000
0.030361 0.000000 0.000000
0.030413 0.000000 0.000000
0.030466 0.000000 0.000000
0.030518 0.000000 0.000000
0.030570 0.000000 0.000000
0.030623 0.000000 0.000000
0.030675 0.000000 0.000000
0.030727 0.000000 0.000000
0.030780 0.000000 0.000000
0.030832 0.000000 0.000000
0.030884 0.000000 0.000000
0.030937 0.000000 0.000000
0.030989 0.000000 0.000000
0.031042 0.000000 0.000000
0.031094 0.000000 0.000000
0.031146 0.000000 0.000000
0.031199 0.000000 0.000000
0.031251 0.000000 0.000000
0.031303 0.000000 0.000000
0.031356 0.000000 0.000000
0.031408 0.000000 0.000000
0.031460 0.000000 0.000000
0.031513 0.000000 0.000000
0.031565 0.000000 0.000000
0.031617 0.000000 0.000000
0.031670 0.000000 0.000000
0.031722 0.000000 0.000000
0.031774 0.000000 0.000000
0.031827 0.000000 0.000000
0.031879 0.000000 0.000000
0.031931 0.000000 0.000000
0.031984 0.000000 0.000000
0.032036 0.000000 0.000000
0.032088 0.000000 0.000000
0.032141 0.000000 0.000000
0.032193 0.000000 0.000000
0.032245 0.000000 0.000000
0.032298 0.000000 0.000000
0.032350 0.000000 0.000000
0.032403 0.000000 0.000000
0.032455 0.000000 0.000000
0.032507 0.000000 0.000000
0.032560 0.000000 0.000000
0.032612 0.000000 0.000000
0.032664 0.000000 0.000000
0.032717 0.000000 0.000000
0.032769 0.000000 0.000000
0.032821 0.000000 0.000000
0.032874 0.000000 0.000000
0.032926 0.000000 0.000000
0.032978 0.000000 0.000000
0.033031 0.000000 0.000000
0.033083 0.000000 0.000000
0.033135 0.000000 0.000000
0.033188 0.000000 0.000000
0.033240 0.000000 0.000000
0.033292 0.000000 0.000000
0.033345 0.000000 0.000000
0.033397 0.000000 0.000000
0.033449 0.000000 0.000000
0.033502 0.000000 0.000000
0.033554 0.000000 0.000000
0.033606 0.000000 0.000000
0.033659 0.000000 0.000000
0.033711 0.000000 0.000000
0.033764 0.000000 0.000000
0.033816 0.000000 0.000000
0.033868 0.000000 0.000000
0.033921 0.000000 0.000000
0.033973 0.000000 0.000000
0.034025 0.000000 0.000000
0.034078 0.000000 0.000000
0.034130 0.000000 0.000000
0.034182 0.000000 0.000000
0.034235 0.000000 0.000000
0.034287 0.000000 0.000000
0.034339 0.000000 0.000000
0.034392 0.000000 0.000000
0.034444 0.000000 0.000000
0.034496 0.000000 0.000000
0.034549 0.000000 0.000000
0.034601 0.000000 0.000000
0.034653 0.000000 0.000000
0.034706 0.000000 0.000000
0.034758 0.000000 0.000000
0.034810 0.000000 0.000000
0.034863 0.000000 0.000000
0.034915 0.000000 0.000000
0.034968 0.000000 0.000000
0.035020 0.000000 0.000000
0.035072 0.000000 0.000000
0.035125 0.000000 0.000000
0.035177 0.000000 0.000000
0.035229 0.000000 0.000000
0.035282 0.000000 0.000000
0.035334 0.000000 0.000000
0.035386 0.000000 0.000000
0.035439 0.000000 0.000000
0.035491 0.000000 0.000000
0.035543 0.000000 0.000000
0.035596 0.000000 0.000000
0.035648 0.000000 0.000000
0.035700 0.000000 0.000000
0.035753 0.000000 0.000000
0.035805 0.000000 0.000000
0.035857 0.000000 0.000000
0.035910 0.000000 0.000000
0.035962 0.000000 0.000000
0.036014 0.000000 0.000000
0.036067 0.000000 0.000000
0.036119 0.000000 0.000000
0.036171 0.000000 0.000000
0.036224 0.000000 0.000000
0.036276 0.000000 0.000000
0.036329 0.000000 0.000000
0.036381 0.000000 0.000000
0.036433 0.000000 0.000000
0.036486 0.000000 0.000000
0.036538 0.000000 0.000000
0.036590 0.000000 0.000000
0.036643 0.000000 0.000000
0.036695 0.000000 0.000000
0.036747 0.000000 0.000000
0.036800 0.000000 0.000000
0.036852 0.000000 0.000000
0.036904 0.000000 0.000000
0.036957 0.000000 0.000000
0.037009 0.000000 0.000000
0.037061 0.000000 0.000000
0.037114 0.000000 0.000000
0.037166 0.000000 0.000000
0.037218 0.000000 0.000000
0.037271 0.000000 0.000000
0.037323 0.000000 0.000000
0.037375 0.000000 0.000000
0.037428 0.000000 0.000000
0.037480 0.000000 0.000000
0.037532 0.000000 0.000000
0.037585 0.000000 0.000000
0.037637 0.000000 0.000000
0.037690 0.000000 0.000000
0.037742 0.000000 0.000000
0.037794 0.000000 0.000000
0.037847 0.000000 0.000000
0.037899 0.000000 0.000000
0.037951 0.000000 0.000000
0.038004 0.000000 0.000000
0.038056 0.000000 0.000000
0.038108 0.000000 0.000000
0.038161 0.000000 0.000000
0.038213 0.000000 0.000000
0.038265 0.000000 0.000000
0.038318 0.000000 0.000000
0.038370 0.000000 0.000000
0.038422 0.000000 0.000000
0.038475 0.000000 0.000000
0.038527 0.000000 0.000000
0.038579 0.000000 0.000000
0.038632 0.000000 0.000000
0.038684 0.000000 0.000000
0.038736 0.000000 0.000000
0.038789 0.000000 0.000000
0.038841 0.000000 0.000000
0.038894 0.000000 0.000000
0.038946 0.000000 0.000000
0.038998 0.000000 0.000000
0.039051 0.000000 0.000000
0.039103 0.000000 0.000000
0.039155 0.000000 0.000000
0.039208 0.000000 0.000000
0.039260 0.000000 0.000000
0.039312 0.000000 0.000000
0.039365 0.000000 0.000000
0.039417 0.000000 0.000000
0.039469 0.000000 0.000000
0.039522 0.000000 0.000000
0.039574 0.000000 0.000000
0.039626 0.000000 0.000000
0.039679 0.000000 0.000000
0.039731 0.000000 0.000000
0.039783 0.000000 0.000000
0.039836 0.000000 0.000000
0.039888 0.000000 0.000000
0.039940 0.000000 0.000000
0.039993 0.000000 0.000000
0.040045 0.000000 0.000000
0.040097 0.000000 0.000000
0.040150 0.000000 0.000000
0.040202 0.000000 0.000000
0.040255 0.000000 0.000000
0.040307 0.000000 0.000000
0.040359 0.000000 0.000000
0.040412 0.000000 0.000000
0.040464 0.000000 0.000000
0.040516 0.000000 0.000000
0.040569 0.000000 0.000000
0.040621 0.000000 0.000000
0.040673 0.000000 0.000000
0.040726 0.000000 0.000000
0.040778 0.000000 0.000000
0.040830 0.000000 0.000000
0.040883 0.000000 0.000000
0.040935 0.000000 0.000000
0.040987 0.000000 0.000000
0.041040 0.000000 0.000000
0.041092 0.000000 0.000000
0.041144 0.000000 0.000000
0.041197 0.000000 0.000000
0.041249 0.000000 0.000000
0.041301 0.000000 0.000000
0.041354 0.000000 0.000000
0.041406 0.000000 0.000000
0.041458 0.000000 0.000000
0.041511 0.000000 0.000000
0.041563 0.000000 0.000000
0.041616 0.000000 0.000000
0.041668 0.000000 0.000000
0.041720 0.000000 0.000000
0.041773 0.000000 0.000000
0.041825 0.000000 0.000000
0.041877 0.000000 0.000000
0.041930 0.000000 0.000000
0.041982 0.000000 0.000000
0.042034 0.000000 0.000000
0.042087 0.000000 0.000000
0.042139 0.000000 0.000000
0.042191 0.000000 0.000000
0.042244 0.000000 0.000000
0.042296 0.000000 0.000000
0.042348 0.000000 0.000000
0.042401 0.000000 0.000000
0.042453 0.000000 0.000000
0.042505 0.000000 0.000000
0.042558 0.000000 0.000000
0.042610 0.000000 0.000000
0.042662 0.000000 0.000000
0.042715 0.000000 0.000000
0.042767 0.000000 0.000000
0.042819 0.000000 0.000000
0.042872 0.000000 0.000000
0.042924 0.000000 0.000000
0.042977 0.000000 0.000000
0.043029 0.000000 0.000000
0.043081 0.000000 0.000000
0.043134 0.000000 0.000000
0.043186 0.000000 0.000000
0.043238 0.000000 0.000000
0.043291 0.000000 0.000000
0.043343 0.000000 0.000000
0.043395 0.000000 0.000000
0.043448 0.000000 0.000000
0.043500 0.000000 0.000000
0.043552 0.000000 0.000000
0.043605 0.000000 0.000000
0.043657 0.000000 0.000000
0.043709 0.000000 0.000000
0.043762 0.000000 0.000000
0.043814 0.000000 0.000000
0.043866 0.000000 0.000000
0.043919 0.000000 0.000000
0.043971 0.000000 0.000000
0.044023 0.000000 0.000000
0.044076 0.000000 0.000000
0.044128 0.000000 0.000000
0.044181 0.000000 0.000000
0.044233 0.000000 0.000000
0.044285 0.000000 0.000000
0.044338 0.000000 0.000000
0.044390 0.000000 0.000000
0.044442 0.000000 0.000000
0.044495 0.000000 0.000000
0.044547 0.000000 0.000000
0.044599 0.000000 0.000000
0.044652 0.000000 0.000000
0.044704 0.000000 0.000000
0.044756 0.000000 0.000000
0.044809 0.000000 0.000000
0.044861 0.000000 0.000000
0.044913 0.000000 0.000000
0.044966 0.000000 0.000000
0.045018 0.000000 0.000000
0.045070 0.000000 0.000000
0.045123 0.000000 0.000000
0.045175 0.000000 0.000000
0.045227 0.000000 0.000000
0.045280 0.000000 0.000000
0.045332 0.000000 0.000000
0.045384 0.000000 0.000000
0.045437 0.000000 0.000000
0.045489 0.000000 0.000000
0.045542 0.000000 0.000000
0.045594 0.000000 0.000000
0.045646 0.000000 0.000000
0.045699 0.000000 0.000000
0.045751 0.000000 0.000000
0.045803 0.000000 0.000000
0.045856 0.000000 0.000000
0.045908 0.000000 0.000000
0.045960 0.000000 0.000000
0.046013 0.000000 0.000000
0.046065 0.000000 0.000000
0.046117 0.000000 0.000000
0.046170 0.000000 0.000000
0.046222 0.000000 0.000000
0.046274 0.000000 0.000000
0.046327 0.000000 0.000000
0.046379 0.000000 0.000000
0.046431 0.000000 0.000000
0.046484 0.000000 0.000000
0.046536 0.000000 0.000000
0.046588 0.000000 0.000000
0.046641 0.000000 0.000000
0.046693 0.000000 0.000000
0.046745 0.000000 0.000000
0.046798 0.000000 0.000000
0.046850 0.000000 0.000000
0.046903 0.000000 0.000000
0.046955 0.000000 0.000000
0.047007 0.000000 0.000000
0.047060 0.000000 0.000000
0.047112 0.000000 0.000000
0.047164 0.000000 0.000000
0.047217 0.000000 0.000000
0.047269 0.000000 0.000000
0.047321 0.000000 0.000000
0.047374 0.000000 0.000000
0.047426 0.000000 0.000000
0.047478 0.000000 0.000000
0.047531 0.000000 0.000000
0.047583 0.000000 0.000000
0.047635 0.000000 0.000000
0.047688 0.000000 0.000000
0.047740 0.000000 0.000000
0.047792 0.000000 0.000000
0.047845 0.000000 0.000000
0.047897 0.000000 0.000000
0.047949 0.000000 0.000000
0.048002 0.000000 0.000000
0.048054 0.000000 0.000000
0.048106 0.000000 0.000000
0.048159 0.000000 0.000000
0.048211 0.000000 0.000000
0.048264 0.000000 0.000000
0.048316 0.000000 0.000000
0.048368 0.000000 0.000000
0.048421 0.000000 0.000000
0.048473 0.000000 0.000000
0.048525 0.000000 0.000000
0.048578 0.000000 0.000000
0.048630 0.000000 0.000000
0.048682 0.000000 0.000000
