# (t) (U) (pS) 
0.012087 0.000000 0.000000
0.012135 0.000000 0.000000
0.012184 0.000000 0.000000
0.012233 0.000000 0.000000
0.012282 0.000000 0.000000
0.012330 0.000000 0.000000
0.012379 0.000000 0.000000
0.012428 0.000000 0.000000
0.012477 0.000000 0.000000
0.012525 0.000000 0.000000
0.012574 0.000000 0.000000
0.012623 0.000000 0.000000
0.012671 0.000000 0.000000
0.012720 0.000000 0.000000
0.012769 0.000000 0.000000
0.012818 0.000000 0.000000
0.012866 0.000000 0.000000
0.012915 0.000000 0.000000
0.012964 0.000000 0.000000
0.013013 0.000000 0.000000
0.013061 0.000000 0.000000
0.013110 0.000000 0.000000
0.013159 0.000000 0.000000
0.013208 0.000000 0.000000
0.013256 0.000000 0.000000
0.013305 0.000000 0.000000
0.013354 0.000000 0.000000
0.013403 0.000000 0.000000
0.013451 0.000000 0.000000
0.013500 0.000000 0.000000
0.013549 0.000000 0.000000
0.013597 0.000000 0.000000
0.013646 0.000000 0.000000
0.013695 0.000000 0.000000
0.013744 0.000000 0.000000
0.013792 0.000000 0.000000
0.013841 0.000000 0.000000
0.013890 0.000000 0.000000
0.013939 0.000000 0.000000
0.013987 0.000000 0.000000
0.014036 0.000000 0.000000
0.014085 0.000000 0.000000
0.014134 0.000000 0.000000
0.014182 0.000000 0.000000
0.014231 0.000000 0.000000
0.014280 0.000000 0.000000
0.014329 0.000000 0.000000
0.014377 0.000000 0.000000
0.014426 0.000000 0.000000
0.014475 0.000000 0.000000
0.014523 0.000000 0.000000
0.014572 0.000000 0.000000
0.014621 0.000000 0.000000
0.014670 0.000000 0.000000
0.014718 0.000000 0.000000
0.014767 0.000000 0.000000
0.014816 0.000000 0.000000
0.014865 0.000000 0.000000
0.014913 0.000000 0.000000
0.014962 0.000000 0.000000
0.015011 0.000000 0.000000
0.015060 0.000000 0.000000
0.015108 0.000000 0.000000
0.015157 0.000000 0.000000
0.015206 0.000000 0.000000
0.015255 0.000000 0.000000
0.015303 0.000000 0.000000
0.015352 0.000000 0.000000
0.015401 0.000000 0.000000
0.015449 0.000000 0.000000
0.015498 0.000000 0.000000
0.015547 0.000000 0.000000
0.015596 0.000000 0.000000
0.015644 0.000000 0.000000
0.015693 0.000000 0.000000
0.015742 0.000000 0.000000
0.015791 0.000000 0.000000
0.015839 0.000000 0.000000
0.015888 0.000000 0.000000
0.015937 0.000000 0.000000
0.015986 0.000000 0.000000
0.016034 0.000000 0.000000
0.016083 0.000000 0.000000
0.016132 0.000000 0.000000
0.016181 0.000000 0.000000
0.016229 0.000000 0.000000
0.016278 0.000000 0.000000
0.016327 0.000000 0.000000
0.016375 0.000000 0.000000
0.016424 0.000000 0.000000
0.016473 0.000000 0.000000
0.016522 0.000000 0.000000
0.016570 0.000000 0.000000
0.016619 0.000000 0.000000
0.016668 0.000000 0.000000
0.016717 0.000000 0.000000
0.016765 0.000000 0.000000
0.016814 0.000000 0.000000
0.016863 0.000000 0.000000
0.016912 0.000000 0.000000
0.016960 0.000000 0.000000
0.017009 0.000000 0.000000
0.017058 0.000000 0.000000
0.017106 0.000000 0.000000
0.017155 0.000000 0.000000
0.017204 0.000000 0.000000
0.017253 0.000000 0.000000
0.017301 0.000000 0.000000
0.017350 0.000000 0.000000
0.017399 0.000000 0.000000
0.017448 0.000000 0.000000
0.017496 0.000000 0.000000
0.017545 0.000000 0.000000
0.017594 0.000000 0.000000
0.017643 0.000000 0.000000
0.017691 0.000000 0.000000
0.017740 0.000000 0.000000
0.017789 0.000000 0.000000
0.017838 0.000000 0.000000
0.017886 0.000000 0.000000
0.017935 0.000000 0.000000
0.017984 0.000000 0.000000
0.018032 0.000000 0.000000
0.018081 0.000000 0.000000
0.018130 0.000000 0.000000
0.018179 0.000000 0.000000
0.018227 0.000000 0.000000
0.018276 0.000000 0.000000
0.018325 0.000000 0.000000
0.018374 0.000000 0.000000
0.018422 0.000000 0.000000
0.018471 0.000000 0.000000
0.018520 0.000000 0.000000
0.018569 0.000000 0.000000
0.018617 0.000000 0.000000
0.018666 0.000000 0.000000
0.018715 0.000000 0.000000
0.018764 0.000000 0.000000
0.018812 0.000000 0.000000
0.018861 0.000000 0.000000
0.018910 0.000000 0.000000
0.018958 0.000000 0.000000
0.019007 0.000000 0.000000
0.019056 0.000000 0.000000
0.019105 0.000000 0.000000
0.019153 0.000000 0.000000
0.019202 0.000000 0.000000
0.019251 0.000000 0.000000
0.019300 0.000000 0.000000
0.019348 0.000000 0.000000
0.019397 0.000000 0.000000
0.019446 0.000000 0.000000
0.019495 0.000000 0.000000
0.019543 0.000000 0.000000
0.019592 0.000000 0.000000
0.019641 0.000000 0.000000
0.019690 0.000000 0.000000
0.019738 0.000000 0.000000
0.019787 0.000000 0.000000
0.019836 0.000000 0.000000
0.019884 0.000000 0.000000
0.019933 0.000000 0.000000
0.019982 0.000000 0.000000
0.020031 0.000000 0.000000
0.020079 0.000000 0.000000
0.020128 0.000000 0.000000
0.020177 0.000000 0.000000
0.020226 0.000000 0.000000
0.020274 0.000000 0.000000
0.020323 0.000000 0.000000
0.020372 0.000000 0.000000
0.020421 0.000000 0.000000
0.020469 0.000000 0.000000
0.020518 0.000000 0.000000
0.020567 0.000000 0.000000
0.020616 0.000000 0.000000
0.020664 0.000000 0.000000
0.020713 0.000000 0.000000
0.020762 0.000000 0.000000
0.020810 0.000000 0.000000
0.020859 0.000000 0.000000
0.020908 0.000000 0.000000
0.020957 0.000000 0.000000
0.021005 0.000000 0.000000
0.021054 0.000000 0.000000
0.021103 0.000000 0.000000
0.021152 0.000000 0.000000
0.021200 0.000000 0.000000
0.021249 0.000000 0.000000
0.021298 0.000000 0.000000
0.021347 0.000000 0.000000
0.021395 0.000000 0.000000
0.021444 0.000000 0.000000
0.021493 0.000000 0.000000
0.021542 0.000000 0.000000
0.021590 0.000000 0.000000
0.021639 0.000000 0.000000
0.021688 0.000000 0.000000
0.021736 0.000000 0.000000
0.021785 0.000000 0.000000
0.021834 0.000000 0.000000
0.021883 0.000000 0.000000
0.021931 0.000000 0.000000
0.021980 0.000000 0.000000
0.022029 0.000000 0.000000
0.022078 0.000000 0.000000
0.022126 0.000000 0.000000
0.022175 0.000000 0.000000
0.022224 0.000000 0.000000
0.022273 0.000000 0.000000
0.022321 0.000000 0.000000
0.022370 0.000000 0.000000
0.022419 0.000000 0.000000
0.022468 0.000000 0.000000
0.022516 0.000000 0.000000
0.022565 0.000000 0.000000
0.022614 0.000000 0.000000
0.022662 0.000000 0.000000
0.022711 0.000000 0.000000
0.022760 0.000000 0.000000
0.022809 0.000000 0.000000
0.022857 0.000000 0.000000
0.022906 0.000000 0.000000
0.022955 0.000000 0.000000
0.023004 0.000000 0.000000
0.023052 0.000000 0.000000
0.023101 0.000000 0.000000
0.023150 0.000000 0.000000
0.023199 0.000000 0.000000
0.023247 0.000000 0.000000
0.023296 0.000000 0.000000
0.023345 0.000000 0.000000
0.023394 0.000000 0.000000
0.023442 0.000000 0.000000
0.023491 0.000000 0.000000
0.023540 0.000000 0.000000
0.023588 0.000000 0.000000
0.023637 0.000000 0.000000
0.023686 0.000000 0.000000
0.023735 0.000000 0.000000
0.023783 0.000000 0.000000
0.023832 0.000000 0.000000
0.023881 0.000000 0.000000
0.023930 0.000000 0.000000
0.023978 0.000000 0.000000
0.024027 0.000000 0.000000
0.024076 0.000000 0.000000
0.024125 0.000000 0.000000
0.024173 0.000000 0.000000
0.024222 0.000000 0.000000
0.024271 0.000000 0.000000
0.024319 0.000000 0.000000
0.024368 0.000000 0.000000
0.024417 0.000000 0.000000
0.024466 0.000000 0.000000
0.024514 0.000000 0.000000
0.024563 0.000000 0.000000
0.024612 0.000000 0.000000
0.024661 0.000000 0.000000
0.024709 0.000000 0.000000
0.024758 0.000000 0.000000
0.024807 0.000000 0.000000
0.024856 0.000000 0.000000
0.024904 0.000000 0.000000
0.024953 0.000000 0.000000
0.025002 0.000000 0.000000
0.025051 0.000000 0.000000
0.025099 0.000000 0.000000
0.025148 0.000000 0.000000
0.025197 0.000000 0.000000
0.025245 0.000000 0.000000
0.025294 0.000000 0.000000
0.025343 0.000000 0.000000
0.025392 0.000000 0.000000
0.025440 0.000000 0.000000
0.025489 0.000000 0.000000
0.025538 0.000000 0.000000
0.025587 0.000000 0.000000
0.025635 0.000000 0.000000
0.025684 0.000000 0.000000
0.025733 0.000000 0.000000
0.025782 0.000000 0.000000
0.025830 0.000000 0.000000
0.025879 0.000000 0.000000
0.025928 0.000000 0.000000
0.025977 0.000000 0.000000
0.026025 0.000000 0.000000
0.026074 0.000000 0.000000
0.026123 0.000000 0.000000
0.026171 0.000000 0.000000
0.026220 0.000000 0.000000
0.026269 0.000000 0.000000
0.026318 0.000000 0.000000
0.026366 0.000000 0.000000
0.026415 0.000000 0.000000
0.026464 0.000000 0.000000
0.026513 0.000000 0.000000
0.026561 0.000000 0.000000
0.026610 0.000000 0.000000
0.026659 0.000000 0.000000
0.026708 0.000000 0.000000
0.026756 0.000000 0.000000
0.026805 0.000000 0.000000
0.026854 0.000000 0.000000
0.026903 0.000000 0.000000
0.026951 0.000000 0.000000
0.027000 0.000000 0.000000
0.027049 0.000000 0.000000
0.027097 0.000000 0.000000
0.027146 0.000000 0.000000
0.027195 0.000000 0.000000
0.027244 0.000000 0.000000
0.027292 0.000000 0.000000
0.027341 0.000000 0.000000
0.027390 0.000000 0.000000
0.027439 0.000000 0.000000
0.027487 0.000000 0.000000
0.027536 0.000000 0.000000
0.027585 0.000000 0.000000
0.027634 0.000000 0.000000
0.027682 0.000000 0.000000
0.027731 0.000000 0.000000
0.027780 0.000000 0.000000
0.027829 0.000000 0.000000
0.027877 0.000000 0.000000
0.027926 0.000000 0.000000
0.027975 0.000000 0.000000
0.028023 0.000000 0.000000
0.028072 0.000000 0.000000
0.028121 0.000000 0.000000
0.028170 0.000000 0.000000
0.028218 0.000000 0.000000
0.028267 0.000000 0.000000
0.028316 0.000000 0.000000
0.028365 0.000000 0.000000
0.028413 0.000000 0.000000
0.028462 0.000000 0.000000
0.028511 0.000000 0.000000
0.028560 0.000000 0.000000
0.028608 0.000000 0.000000
0.028657 0.000000 0.000000
0.028706 0.000000 0.000000
0.028755 0.000000 0.000000
0.028803 0.000000 0.000000
0.028852 0.000000 0.000000
0.028901 0.000000 0.000000
0.028949 0.000000 0.000000
0.028998 0.000000 0.000000
0.029047 0.000000 0.000000
0.029096 0.000000 0.000000
0.029144 0.000000 0.000000
0.029193 0.000000 0.000000
0.029242 0.000000 0.000000
0.029291 0.000000 0.000000
0.029339 0.000000 0.000000
0.029388 0.000000 0.000000
0.029437 0.000000 0.000000
0.029486 0.000000 0.000000
0.029534 0.000000 0.000000
0.029583 0.000000 0.000000
0.029632 0.000000 0.000000
0.029681 0.000000 0.000000
0.029729 0.000000 0.000000
0.029778 0.000000 0.000000
0.029827 0.000000 0.000000
0.029875 0.000000 0.000000
0.029924 0.000000 0.000000
0.029973 0.000000 0.000000
0.030022 0.000000 0.000000
0.030070 0.000000 0.000000
0.030119 0.000000 0.000000
0.030168 0.000000 0.000000
0.030217 0.000000 0.000000
0.030265 0.000000 0.000000
0.030314 0.000000 0.000000
0.030363 0.000000 0.000000
0.030412 0.000000 0.000000
0.030460 0.000000 0.000000
0.030509 0.000000 0.000000
0.030558 0.000000 0.000000
0.030606 0.000000 0.000000
0.030655 0.000000 0.000000
0.030704 0.000000 0.000000
0.030753 0.000000 0.000000
0.030801 0.000000 0.000000
0.030850 0.000000 0.000000
0.030899 0.000000 0.000000
0.030948 0.000000 0.000000
0.030996 0.000000 0.000000
0.031045 0.000000 0.000000
0.031094 0.000000 0.000000
0.031143 0.000000 0.000000
0.031191 0.000000 0.000000
0.031240 0.000000 0.000000
0.031289 0.000000 0.000000
0.031338 0.000000 0.000000
0.031386 0.000000 0.000000
0.031435 0.000000 0.000000
0.031484 0.000000 0.000000
0.031532 0.000000 0.000000
0.031581 0.000000 0.000000
0.031630 0.000000 0.000000
0.031679 0.000000 0.000000
0.031727 0.000000 0.000000
0.031776 0.000000 0.000000
0.031825 0.000000 0.000000
0.031874 0.000000 0.000000
0.031922 0.000000 0.000000
0.031971 0.000000 0.000000
0.032020 0.000000 0.000000
0.032069 0.000000 0.000000
0.032117 0.000000 0.000000
0.032166 0.000000 0.000000
0.032215 0.000000 0.000000
0.032264 0.000000 0.000000
0.032312 0.000000 0.000000
0.032361 0.000000 0.000000
0.032410 0.000000 0.000000
0.032458 0.000000 0.000000
0.032507 0.000000 0.000000
0.032556 0.000000 0.000000
0.032605 0.000000 0.000000
0.032653 0.000000 0.000000
0.032702 0.000000 0.000000
0.032751 0.000000 0.000000
0.032800 0.000000 0.000000
0.032848 0.000000 0.000000
0.032897 0.000000 0.000000
0.032946 0.000000 0.000000
0.032995 0.000000 0.000000
0.033043 0.000000 0.000000
0.033092 0.000000 0.000000
0.033141 0.000000 0.000000
0.033190 0.000000 0.000000
0.033238 0.000000 0.000000
0.033287 0.000000 0.000000
0.033336 0.000000 0.000000
0.033384 0.000000 0.000000
0.033433 0.000000 0.000000
0.033482 0.000000 0.000000
0.033531 0.000000 0.000000
0.033579 0.000000 0.000000
0.033628 0.000000 0.000000
0.033677 0.000000 0.000000
0.033726 0.000000 0.000000
0.033774 0.000000 0.000000
0.033823 0.000000 0.000000
0.033872 0.000000 0.000000
0.033921 0.000000 0.000000
0.033969 0.000000 0.000000
0.034018 0.000000 0.000000
0.034067 0.000000 0.000000
0.034116 0.000000 0.000000
0.034164 0.000000 0.000000
0.034213 0.000000 0.000000
0.034262 0.000000 0.000000
0.034310 0.000000 0.000000
0.034359 0.000000 0.000000
0.034408 0.000000 0.000000
0.034457 0.000000 0.000000
0.034505 0.000000 0.000000
0.034554 0.000000 0.000000
0.034603 0.000000 0.000000
0.034652 0.000000 0.000000
0.034700 0.000000 0.000000
0.034749 0.000000 0.000000
0.034798 0.000000 0.000000
0.034847 0.000000 0.000000
0.034895 0.000000 0.000000
0.034944 0.000000 0.000000
0.034993 0.000000 0.000000
0.035042 0.000000 0.000000
0.035090 0.000000 0.000000
0.035139 0.000000 0.000000
0.035188 0.000000 0.000000
0.035236 0.000000 0.000000
0.035285 0.000000 0.000000
0.035334 0.000000 0.000000
0.035383 0.000000 0.000000
0.035431 0.000000 0.000000
0.035480 0.000000 0.000000
0.035529 0.000000 0.000000
0.035578 0.000000 0.000000
0.035626 0.000000 0.000000
0.035675 0.000000 0.000000
0.035724 0.000000 0.000000
0.035773 0.000000 0.000000
0.035821 0.000000 0.000000
0.035870 0.000000 0.000000
0.035919 0.000000 0.000000
0.035968 0.000000 0.000000
0.036016 0.000000 0.000000
0.036065 0.000000 0.000000
0.036114 0.000000 0.000000
0.036162 0.000000 0.000000
0.036211 0.000000 0.000000
0.036260 0.000000 0.000000
0.036309 0.000000 0.000000
0.036357 0.000000 0.000000
0.036406 0.000000 0.000000
0.036455 0.000000 0.000000
0.036504 0.000000 0.000000
0.036552 0.000000 0.000000
0.036601 0.000000 0.000000
0.036650 0.000000 0.000000
0.036699 0.000000 0.000000
0.036747 0.000000 0.000000
0.036796 0.000000 0.000000
0.036845 0.000000 0.000000
0.036894 0.000000 0.000000
0.036942 0.000000 0.000000
0.036991 0.000000 0.000000
0.037040 0.000000 0.000000
0.037088 0.000000 0.000000
0.037137 0.000000 0.000000
0.037186 0.000000 0.000000
0.037235 0.000000 0.000000
0.037283 0.000000 0.000000
0.037332 0.000000 0.000000
0.037381 0.000000 0.000000
0.037430 0.000000 0.000000
0.037478 0.000000 0.000000
0.037527 0.000000 0.000000
0.037576 0.000000 0.000000
0.037625 0.000000 0.000000
0.037673 0.000000 0.000000
0.037722 0.000000 0.000000
0.037771 0.000000 0.000000
0.037819 0.000000 0.000000
0.037868 0.000000 0.000000
0.037917 0.000000 0.000000
0.037966 0.000000 0.000000
0.038014 0.000000 0.000000
0.038063 0.000000 0.000000
0.038112 0.000000 0.000000
0.038161 0.000000 0.000000
0.038209 0.000000 0.000000
0.038258 0.000000 0.000000
0.038307 0.000000 0.000000
0.038356 0.000000 0.000000
0.038404 0.000000 0.000000
0.038453 0.000000 0.000000
0.038502 0.000000 0.000000
0.038551 0.000000 0.000000
0.038599 0.000000 0.000000
0.038648 0.000000 0.000000
0.038697 0.000000 0.000000
0.038745 0.000000 0.000000
0.038794 0.000000 0.000000
0.038843 0.000000 0.000000
0.038892 0.000000 0.000000
0.038940 0.000000 0.000000
0.038989 0.000000 0.000000
0.039038 0.000000 0.000000
0.039087 0.000000 0.000000
0.039135 0.000000 0.000000
0.039184 0.000000 0.000000
0.039233 0.000000 0.000000
0.039282 0.000000 0.000000
0.039330 0.000000 0.000000
0.039379 0.000000 0.000000
0.039428 0.000000 0.000000
0.039477 0.000000 0.000000
0.039525 0.000000 0.000000
0.039574 0.000000 0.000000
0.039623 0.000000 0.000000
0.039671 0.000000 0.000000
0.039720 0.000000 0.000000
0.039769 0.000000 0.000000
0.039818 0.000000 0.000000
0.039866 0.000000 0.000000
0.039915 0.000000 0.000000
0.039964 0.000000 0.000000
0.040013 0.000000 0.000000
0.040061 0.000000 0.000000
0.040110 0.000000 0.000000
0.040159 0.000000 0.000000
0.040208 0.000000 0.000000
0.040256 0.000000 0.000000
0.040305 0.000000 0.000000
0.040354 0.000000 0.000000
0.040403 0.000000 0.000000
0.040451 0.000000 0.000000
0.040500 0.000000 0.000000
0.040549 0.000000 0.000000
0.040597 0.000000 0.000000
0.040646 0.000000 0.000000
0.040695 0.000000 0.000000
0.040744 0.000000 0.000000
0.040792 0.000000 0.000000
0.040841 0.000000 0.000000
0.040890 0.000000 0.000000
0.040939 0.000000 0.000000
0.040987 0.000000 0.000000
0.041036 0.000000 0.000000
0.041085 0.000000 0.000000
0.041134 0.000000 0.000000
0.041182 0.000000 0.000000
0.041231 0.000000 0.000000
0.041280 0.000000 0.000000
0.041329 0.000000 0.000000
0.041377 0.000000 0.000000
0.041426 0.000000 0.000000
0.041475 0.000000 0.000000
0.041523 0.000000 0.000000
0.041572 0.000000 0.000000
0.041621 0.000000 0.000000
0.041670 0.000000 0.000000
0.041718 0.000000 0.000000
0.041767 0.000000 0.000000
0.041816 0.000000 0.000000
0.041865 0.000000 0.000000
0.041913 0.000000 0.000000
0.041962 0.000000 0.000000
0.042011 0.000000 0.000000
0.042060 0.000000 0.000000
0.042108 0.000000 0.000000
0.042157 0.000000 0.000000
0.042206 0.000000 0.000000
0.042255 0.000000 0.000000
0.042303 0.000000 0.000000
0.042352 0.000000 0.000000
0.042401 0.000000 0.000000
0.042449 0.000000 0.000000
0.042498 0.000000 0.000000
0.042547 0.000000 0.000000
0.042596 0.000000 0.000000
0.042644 0.000000 0.000000
0.042693 0.000000 0.000000
0.042742 0.000000 0.000000
0.042791 0.000000 0.000000
0.042839 0.000000 0.000000
0.042888 0.000000 0.000000
0.042937 0.000000 0.000000
0.042986 0.000000 0.000000
0.043034 0.000000 0.000000
0.043083 0.000000 0.000000
0.043132 0.000000 0.000000
0.043181 0.000000 0.000000
0.043229 0.000000 0.000000
0.043278 0.000000 0.000000
0.043327 0.000000 0.000000
0.043375 0.000000 0.000000
0.043424 0.000000 0.000000
0.043473 0.000000 0.000000
0.043522 0.000000 0.000000
0.043570 0.000000 0.000000
0.043619 0.000000 0.000000
0.043668 0.000000 0.000000
0.043717 0.000000 0.000000
0.043765 0.000000 0.000000
0.043814 0.000000 0.000000
0.043863 0.000000 0.000000
0.043912 0.000000 0.000000
0.043960 0.000000 0.000000
0.044009 0.000000 0.000000
0.044058 0.000000 0.000000
0.044106 0.000000 0.000000
0.044155 0.000000 0.000000
0.044204 0.000000 0.000000
0.044253 0.000000 0.000000
0.044301 0.000000 0.000000
0.044350 0.000000 0.000000
0.044399 0.000000 0.000000
0.044448 0.000000 0.000000
0.044496 0.000000 0.000000
0.044545 0.000000 0.000000
0.044594 0.000000 0.000000
0.044643 0.000000 0.000000
0.044691 0.000000 0.000000
0.044740 0.000000 0.000000
0.044789 0.000000 0.000000
0.044838 0.000000 0.000000
0.044886 0.000000 0.000000
0.044935 0.000000 0.000000
0.044984 0.000000 0.000000
0.045032 0.000000 0.000000
0.045081 0.000000 0.000000
0.045130 0.000000 0.000000
0.045179 0.000000 0.000000
0.045227 0.000000 0.000000
0.045276 0.000000 0.000000
0.045325 0.000000 0.000000
